,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
0,2015-02-20T23:38:37,0.0,10.0,NORTH,38.87207,-76.932747,W4,2015-02-20T19:16:00,DEANWOOD STA,6969584.0,2015-02-20T18:21:00,6123.0
1,2015-02-20T23:39:02,12.0,10.0,NORTH,38.899879,-77.015984,80,2015-02-20T20:41:00,FORT TOTTEN STA,6966752.0,2015-02-20T19:41:00,2402.0
2,2015-02-20T23:38:23,0.0,15.0,WEST,38.92345,-76.970421,H2,2015-02-20T20:29:00,TENLEYTOWN AU-STA,6947855.0,2015-02-20T19:52:00,2403.0
3,2015-02-20T23:38:58,4.0,15.0,WEST,38.930626,-77.038116,H2,2015-02-20T20:59:00,TENLEYTOWN AU-STA,6947856.0,2015-02-20T20:22:00,2345.0
4,2015-02-20T23:38:57,0.0,17.0,LOOP,38.889069,-76.913467,U8,2015-02-20T21:16:00,MINN STA VIA CAPT+BENN,6949883.0,2015-02-20T20:26:00,6120.0
5,2015-02-20T23:38:49,7.0,17.0,LOOP,38.897995,-76.946999,U6,2015-02-20T22:33:00,MINNESOTA VIA HAYES,6938241.0,2015-02-20T21:31:00,6169.0
6,2015-02-20T23:39:02,8.0,10.0,NORTH,38.815685,-77.014687,SH99,2015-02-20T21:50:00,ANACOSTIA,6952084.0,2015-02-20T21:35:00,3054.0
7,2015-02-20T23:39:08,63.0,15.0,WEST,38.921707,-77.2005,3T,2015-02-20T22:27:00,MCLEAN STATION,6934655.0,2015-02-20T21:45:00,3759.0
8,2015-02-20T23:39:01,2.0,17.0,LOOP,38.897568,-76.94735,U8,2015-02-20T22:36:00,MINN STA VIA CAPT+BENN,6949887.0,2015-02-20T21:46:00,6122.0
9,2015-02-20T23:38:37,31.0,15.0,WEST,38.931683,-77.06881,96,2015-02-20T23:15:00,TENLEYTOWN STA,6944855.0,2015-02-20T22:03:00,2394.0
10,2015-02-20T23:39:09,1.0,14.0,EAST,38.889088,-76.91333,96,2015-02-20T23:34:00,CAPITOL HTS STA,6944764.0,2015-02-20T22:18:00,2432.0
11,2015-02-20T23:39:07,12.0,15.0,WEST,38.949753,-77.080307,30N,2015-02-20T23:33:00,FRIENDSHIP HGTS,7177346.0,2015-02-20T22:28:00,7130.0
12,2015-02-20T23:38:55,4.0,15.0,WEST,38.919971,-77.223175,28A,2015-02-20T23:35:00,TYSONS CORNER STA,6951256.0,2015-02-20T22:30:00,2725.0
13,2015-02-20T23:39:07,2.0,14.0,EAST,38.875114,-76.974586,30S,2015-02-20T23:54:00,SOUTHRN AVE STA,7177390.0,2015-02-20T22:35:00,7161.0
14,2015-02-20T23:39:08,8.0,15.0,WEST,38.921921,-77.042343,96,2015-02-20T23:48:00,TENLEYTOWN STA,6944885.0,2015-02-20T22:36:00,2314.0
15,2015-02-20T23:38:46,-2.0,10.0,NORTH,39.119804,-77.16497,Q1,2015-02-20T23:36:00,SHADY GRVE STA,6934872.0,2015-02-20T22:39:00,7250.0
16,2015-02-20T23:39:09,9.0,14.0,EAST,38.831997,-77.113853,28A,2015-02-20T23:48:00,KING ST STA,6951318.0,2015-02-20T22:40:00,2726.0
17,2015-02-20T23:38:55,1.0,14.0,EAST,38.875496,-76.881584,P12,2015-02-20T23:45:00,ADDISON RD STA (NO HOSP),6949014.0,2015-02-20T22:40:00,2212.0
18,2015-02-20T23:38:52,0.0,15.0,WEST,38.903599,-77.027008,G8,2015-02-20T23:21:00,FARRAGUT SQUARE,6929411.0,2015-02-20T22:40:00,2332.0
19,2015-02-20T23:38:48,10.0,15.0,WEST,38.91494,-77.092873,D6,2015-02-20T23:35:00,SIBLEY HOSP,6956651.0,2015-02-20T22:40:00,2450.0
20,2015-02-20T23:39:00,2.0,14.0,EAST,38.881504,-77.111748,1A,2015-02-20T23:37:00,BALLSTON (7 CORNERS),6938531.0,2015-02-20T22:44:00,6594.0
21,2015-02-20T23:38:37,0.0,10.0,NORTH,38.920292,-76.995979,P6,2015-02-20T23:30:00,RHODE ISLAND STA,6956396.0,2015-02-20T22:45:00,8054.0
22,2015-02-20T23:38:50,3.0,14.0,EAST,38.896675,-77.007828,D6,2015-02-20T23:50:00,STADIUM ARMRY,6956759.0,2015-02-20T22:45:00,2347.0
23,2015-02-20T23:39:03,54.0,12.0,SOUTH,38.81646,-77.015335,P6,2015-02-20T23:30:00,ANACOSTIA STA,6956333.0,2015-02-20T22:45:00,8017.0
24,2015-02-20T23:38:43,21.0,10.0,NORTH,38.958519,-77.028137,70,2015-02-20T23:33:00,SILVER SPRING,6933190.0,2015-02-20T22:46:00,7215.0
25,2015-02-20T23:39:03,16.0,10.0,NORTH,38.972523,-77.036324,S4,2015-02-20T23:29:00,SILVER SPRNG,6930979.0,2015-02-20T22:47:00,5321.0
26,2015-02-20T23:09:10,-2.0,10.0,NORTH,38.864349,-77.068024,7A,2015-02-20T23:13:00,PENTAGON,6961650.0,2015-02-20T22:48:00,2630.0
27,2015-02-20T23:39:09,0.0,10.0,NORTH,38.955753,-77.033112,54,2015-02-20T23:30:00,14TH+COLORADO,6953774.0,2015-02-20T22:48:00,6526.0
28,2015-02-20T23:38:57,0.0,15.0,WEST,38.845764,-76.996826,W2,2015-02-20T23:49:00,ANACSTIA VIA WA OVRLK,7167999.0,2015-02-20T22:48:00,3050.0
29,2015-02-20T23:38:40,14.0,12.0,SOUTH,38.896523,-77.021996,70,2015-02-20T23:27:00,ARCHIVES,6933294.0,2015-02-20T22:50:00,7214.0
30,2015-02-20T23:39:05,-2.0,10.0,NORTH,38.936489,-76.960121,B2,2015-02-20T23:33:00,MOUNT RAINIER,6942971.0,2015-02-20T22:50:00,2344.0
31,2015-02-20T23:38:52,6.0,15.0,WEST,39.045155,-77.064926,C4,2015-02-20T23:46:00,TWINBROOK STA,7156875.0,2015-02-20T22:50:00,7235.0
32,2015-02-20T23:38:51,6.0,12.0,SOUTH,38.866978,-76.985764,B2,2015-02-20T23:40:00,ANACOSTIA STA,6943072.0,2015-02-20T22:51:00,2335.0
33,2015-02-20T23:38:24,24.0,14.0,EAST,38.916988,-77.029762,96,2015-02-20T23:57:00,CAPITOL HTS STA,6944782.0,2015-02-20T22:51:00,2356.0
34,2015-02-20T23:39:07,14.0,12.0,SOUTH,38.902786,-77.032051,54,2015-02-20T23:37:00,L ENFANT PLAZA,6953943.0,2015-02-20T22:53:00,6512.0
35,2015-02-20T23:39:08,0.0,14.0,EAST,38.916321,-76.98127,E2,2015-02-20T23:38:00,IVY CITY,6963515.0,2015-02-20T22:53:00,7142.0
36,2015-02-20T23:38:42,1.0,14.0,EAST,38.838734,-76.978561,W2,2015-02-20T23:40:00,SOUTHERN AVE STA,7166695.0,2015-02-20T22:54:00,3768.0
37,2015-02-20T23:39:08,1.0,12.0,SOUTH,39.015804,-77.042839,Y2,2015-02-20T23:45:00,SILVER SPRING STA,7155865.0,2015-02-20T22:54:00,6358.0
38,2015-02-20T23:39:05,10.0,10.0,NORTH,38.966671,-77.036331,S2,2015-02-20T23:39:00,SILVER SPRNG,6930980.0,2015-02-20T22:54:00,2111.0
39,2015-02-20T23:39:00,8.0,12.0,SOUTH,38.895618,-77.047333,31,2015-02-20T23:31:00,POTOMAC PARK,6970718.0,2015-02-20T22:55:00,7120.0
40,2015-02-20T23:39:01,21.0,14.0,EAST,38.900135,-76.985756,X2,2015-02-20T23:29:00,MINNESOTA STA,6939054.0,2015-02-20T22:55:00,2386.0
41,2015-02-20T23:39:07,6.0,10.0,NORTH,38.916912,-77.008888,80,2015-02-20T23:55:00,FORT TOTTEN STA,6966726.0,2015-02-20T22:55:00,2363.0
42,2015-02-20T23:38:56,3.0,15.0,WEST,38.870373,-77.154282,28A,2015-02-21T00:00:00,TYSONS CORNER STA,6951254.0,2015-02-20T22:55:00,2569.0
43,2015-02-20T23:39:08,3.0,10.0,NORTH,38.800877,-77.067963,REX,2015-02-20T23:39:00,KING ST STA,6937778.0,2015-02-20T22:57:00,6561.0
44,2015-02-20T23:39:02,19.0,14.0,EAST,39.036377,-77.038139,C4,2015-02-20T23:53:00,PG PLAZA STA,7157026.0,2015-02-20T22:57:00,7252.0
45,2015-02-20T23:39:06,10.0,10.0,NORTH,38.956558,-77.028038,70,2015-02-20T23:45:00,SILVER SPRING,6933191.0,2015-02-20T22:58:00,6377.0
46,2015-02-20T23:38:48,10.0,10.0,NORTH,38.930584,-77.03257,52,2015-02-20T23:52:00,TAKOMA STATION,6953775.0,2015-02-20T22:59:00,6492.0
47,2015-02-20T23:38:53,2.0,15.0,WEST,38.882473,-77.021904,V7,2015-02-20T23:43:00,BUR OF ENGRVNG,6932726.0,2015-02-20T22:59:00,6126.0
48,2015-02-20T23:39:04,1.0,10.0,NORTH,38.966694,-77.076859,L2,2015-02-20T23:35:00,CHEVY CHASE,6946766.0,2015-02-20T23:00:00,7128.0
49,2015-02-20T23:38:48,0.0,15.0,WEST,38.881603,-77.229683,2A,2015-02-20T23:25:00,DUNN LORING STA,6935379.0,2015-02-20T23:00:00,6575.0
50,2015-02-20T23:39:08,-3.0,14.0,EAST,38.848381,-77.124367,28A,2015-02-20T00:08:00,KING ST STA,6951304.0,2015-02-20T23:00:00,2618.0
51,2015-02-20T23:39:06,0.0,10.0,NORTH,38.868298,-77.054764,10A,2015-02-20T23:35:00,PENTAGON,6945250.0,2015-02-20T23:00:00,2722.0
52,2015-02-20T23:38:50,4.0,12.0,SOUTH,38.918812,-76.871414,A12,2015-02-20T23:47:00,ADDISON RD STA,6967822.0,2015-02-20T23:00:00,7039.0
53,2015-02-20T23:38:40,4.0,14.0,EAST,38.939629,-76.973892,G8,2015-02-20T23:41:00,AVONDALE,6929354.0,2015-02-20T23:00:00,2822.0
54,2015-02-20T23:38:40,5.0,14.0,EAST,38.901535,-77.038551,38B,2015-02-20T23:34:00,FARRAGUT,6934366.0,2015-02-20T23:00:00,7182.0
55,2015-02-20T23:38:59,4.0,14.0,EAST,38.865082,-77.258553,1C,2015-02-20T23:52:00,DUNN LORING (VIA MALL),6938821.0,2015-02-20T23:00:00,7205.0
56,2015-02-20T23:38:46,-3.0,14.0,EAST,38.835388,-76.944878,D12,2015-02-20T23:50:00,SUITLAND STA,6959342.0,2015-02-20T23:00:00,6151.0
57,2015-02-20T23:38:50,1.0,12.0,SOUTH,38.813904,-77.053093,10B,2015-02-20T23:51:00,HUNTING POINT,6943646.0,2015-02-20T23:00:00,2628.0
58,2015-02-20T23:38:37,0.0,10.0,NORTH,38.933826,-76.910522,A12,2015-02-20T23:45:00,CAPITAL PLAZA,6967871.0,2015-02-20T23:00:00,7036.0
59,2015-02-20T23:38:46,2.0,15.0,WEST,38.835026,-76.98172,P12,2015-02-20T23:57:00,EASTOVER (NO HOSP),6949035.0,2015-02-20T23:00:00,7008.0
60,2015-02-20T23:38:54,4.0,14.0,EAST,38.866302,-77.094498,23A,2015-02-20T00:03:00,CRYSTAL CTY,6955876.0,2015-02-20T23:00:00,2660.0
61,2015-02-20T23:39:01,0.0,12.0,SOUTH,38.882282,-77.229362,2T,2015-02-20T23:31:00,DUN LORNG STA,6935703.0,2015-02-20T23:00:00,7201.0
62,2015-02-20T23:38:55,0.0,11.0,CLOCKWIS,38.861866,-76.995087,W6,2015-02-20T23:37:00,ANACOSTIA,6990731.0,2015-02-20T23:00:00,3770.0
63,2015-02-20T23:38:45,-1.0,10.0,NORTH,38.929638,-77.012054,D8,2015-02-20T23:38:00,VETERANS ADMIN MED CTR,6950259.0,2015-02-20T23:00:00,3020.0
64,2015-02-20T23:38:37,20.0,10.0,NORTH,38.912758,-77.045197,42,2015-02-20T23:32:00,MT PLEASANT,6965337.0,2015-02-20T23:02:00,6471.0
65,2015-02-20T23:38:55,15.0,15.0,WEST,38.937794,-77.0597,H2,2015-02-20T23:33:00,TENLEYTOWN AU-STA,6947861.0,2015-02-20T23:02:00,2457.0
66,2015-02-20T23:38:53,9.0,12.0,SOUTH,38.912006,-77.02195,70,2015-02-20T23:39:00,ARCHIVES,6933295.0,2015-02-20T23:02:00,5306.0
67,2015-02-20T23:39:02,0.0,12.0,SOUTH,38.851093,-76.973999,W4,2015-02-20T23:58:00,ANACOSTIA STA,6969657.0,2015-02-20T23:02:00,6176.0
68,2015-02-20T23:38:49,6.0,12.0,SOUTH,38.901482,-77.03643,S2,2015-02-20T23:41:00,FEDTRIANGLE,6931119.0,2015-02-20T23:02:00,6515.0
69,2015-02-20T23:38:56,9.0,15.0,WEST,38.892754,-77.01989,30S,2015-02-20T00:08:00,FRIENDSHIP HGTS,7177352.0,2015-02-20T23:03:00,7162.0
70,2015-02-20T23:38:54,4.0,10.0,NORTH,38.917011,-77.028473,90,2015-02-20T23:44:00,DK ELLNGTN BRDG,7003633.0,2015-02-20T23:03:00,6567.0
71,2015-02-20T23:38:56,2.0,10.0,NORTH,38.872578,-76.935333,W4,2015-02-20T23:55:00,DEANWOOD STA,6969595.0,2015-02-20T23:05:00,6141.0
