,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
0,2015-02-20T22:55:34,0.0,10.0,NORTH,38.843266,-77.05426,25B,2015-02-20T17:40:00,BALLSTON,6946329.0,2015-02-20T16:32:00,2512.0
1,2015-02-20T23:17:58,0.0,10.0,NORTH,38.87207,-76.932747,W4,2015-02-20T19:16:00,DEANWOOD STA,6969584.0,2015-02-20T18:21:00,6123.0
2,2015-02-20T23:18:15,12.0,10.0,NORTH,38.937237,-76.990685,80,2015-02-20T20:41:00,FORT TOTTEN STA,6966752.0,2015-02-20T19:41:00,2402.0
3,2015-02-20T23:17:57,0.0,15.0,WEST,38.922325,-76.969147,H2,2015-02-20T20:29:00,TENLEYTOWN AU-STA,6947855.0,2015-02-20T19:52:00,2403.0
4,2015-02-20T23:17:53,1.0,15.0,WEST,38.932537,-76.993813,H2,2015-02-20T20:59:00,TENLEYTOWN AU-STA,6947856.0,2015-02-20T20:22:00,2345.0
5,2015-02-20T23:18:17,2.0,17.0,LOOP,38.89756,-76.947334,U8,2015-02-20T21:16:00,MINN STA VIA CAPT+BENN,6949883.0,2015-02-20T20:26:00,6120.0
6,2015-02-20T23:18:06,1.0,17.0,LOOP,38.893471,-76.929993,U6,2015-02-20T22:33:00,MINNESOTA VIA HAYES,6938241.0,2015-02-20T21:31:00,6169.0
7,2015-02-20T23:18:16,2.0,10.0,NORTH,38.861904,-76.998993,SH99,2015-02-20T21:50:00,ANACOSTIA,6952084.0,2015-02-20T21:35:00,3054.0
8,2015-02-20T23:18:14,0.0,10.0,NORTH,38.922417,-76.969513,83,2015-02-20T22:22:00,CHERRY HILL,6962533.0,2015-02-20T21:35:00,4281.0
9,2015-02-20T23:18:12,54.0,15.0,WEST,38.921707,-77.2005,3T,2015-02-20T22:27:00,MCLEAN STATION,6934655.0,2015-02-20T21:45:00,3759.0
