,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
1,2015-03-08T20:29:51,33.0,12.0,SOUTH,38.896229,-77.021973,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
2,2015-03-08T20:29:41,24.0,10.0,NORTH,38.983635,-77.026505,70.0,2015-03-08T20:11:00,SILVER SPRING,6933537.0,2015-03-08T19:24:00,6494.0
3,2015-03-08T20:29:54,39.0,12.0,SOUTH,38.935619,-77.023987,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
4,2015-03-08T20:29:45,16.0,10.0,NORTH,38.966385,-77.027527,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
5,2015-03-08T20:29:42,25.0,12.0,SOUTH,38.940022,-77.025093,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
6,2015-03-08T20:29:48,5.0,10.0,NORTH,38.956318,-77.027985,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
7,2015-03-08T20:29:51,0.0,12.0,SOUTH,38.987576,-77.026764,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
0,2015-03-08T20:30:09,38.0,10.0,NORTH,38.98912,-77.028038,70.0,2015-03-08T19:56:00,SILVER SPRING,6933536.0,2015-03-08T19:09:00,6499.0
1,2015-03-08T20:30:23,33.0,12.0,SOUTH,38.895592,-77.021935,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
2,2015-03-08T20:30:22,24.0,10.0,NORTH,38.985081,-77.026543,70.0,2015-03-08T20:11:00,SILVER SPRING,6933537.0,2015-03-08T19:24:00,6494.0
3,2015-03-08T20:30:27,39.0,12.0,SOUTH,38.934982,-77.023911,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
4,2015-03-08T20:30:19,16.0,10.0,NORTH,38.967056,-77.027412,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
5,2015-03-08T20:30:20,26.0,12.0,SOUTH,38.93988,-77.024933,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
6,2015-03-08T20:29:59,5.0,10.0,NORTH,38.957157,-77.028122,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
7,2015-03-08T20:30:23,0.0,12.0,SOUTH,38.985271,-77.026695,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
0,2015-03-08T20:31:14,37.0,10.0,NORTH,38.993626,-77.032043,70.0,2015-03-08T19:56:00,SILVER SPRING,6933536.0,2015-03-08T19:09:00,6499.0
1,2015-03-08T20:31:29,34.0,12.0,SOUTH,38.894566,-77.021965,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
2,2015-03-08T20:31:29,25.0,10.0,NORTH,38.986954,-77.026604,70.0,2015-03-08T20:11:00,SILVER SPRING,6933537.0,2015-03-08T19:24:00,6494.0
3,2015-03-08T20:31:09,39.0,12.0,SOUTH,38.933182,-77.023865,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
4,2015-03-08T20:31:22,17.0,10.0,NORTH,38.96759,-77.02739,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
5,2015-03-08T20:31:22,26.0,12.0,SOUTH,38.937027,-77.024071,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
6,2015-03-08T20:31:26,5.0,10.0,NORTH,38.960819,-77.027939,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
7,2015-03-08T20:31:24,0.0,12.0,SOUTH,38.980469,-77.026566,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
0,2015-03-08T20:31:14,37.0,10.0,NORTH,38.993626,-77.032043,70.0,2015-03-08T19:56:00,SILVER SPRING,6933536.0,2015-03-08T19:09:00,6499.0
1,2015-03-08T20:31:29,34.0,12.0,SOUTH,38.894566,-77.021965,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
2,2015-03-08T20:31:29,25.0,10.0,NORTH,38.986954,-77.026604,70.0,2015-03-08T20:11:00,SILVER SPRING,6933537.0,2015-03-08T19:24:00,6494.0
3,2015-03-08T20:31:09,39.0,12.0,SOUTH,38.933182,-77.023865,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
4,2015-03-08T20:31:22,17.0,10.0,NORTH,38.96759,-77.02739,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
5,2015-03-08T20:31:22,26.0,12.0,SOUTH,38.937027,-77.024071,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
6,2015-03-08T20:31:26,5.0,10.0,NORTH,38.960819,-77.027939,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
7,2015-03-08T20:31:24,0.0,12.0,SOUTH,38.980469,-77.026566,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
0,2015-03-08T20:31:56,37.0,10.0,NORTH,38.994339,-77.030716,70.0,2015-03-08T19:56:00,SILVER SPRING,6933536.0,2015-03-08T19:09:00,6499.0
1,2015-03-08T20:32:01,34.0,12.0,SOUTH,38.893578,-77.02198,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
2,2015-03-08T20:31:55,24.0,10.0,NORTH,38.988953,-77.02787,70.0,2015-03-08T20:11:00,SILVER SPRING,6933537.0,2015-03-08T19:24:00,6494.0
3,2015-03-08T20:31:57,39.0,12.0,SOUTH,38.931751,-77.023636,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
4,2015-03-08T20:31:53,17.0,10.0,NORTH,38.970188,-77.027153,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
5,2015-03-08T20:31:52,26.0,12.0,SOUTH,38.937012,-77.024071,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
6,2015-03-08T20:31:58,5.0,10.0,NORTH,38.961525,-77.027878,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
7,2015-03-08T20:31:55,0.0,12.0,SOUTH,38.979916,-77.02655,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
0,2015-03-08T20:31:56,37.0,10.0,NORTH,38.994339,-77.030716,70.0,2015-03-08T19:56:00,SILVER SPRING,6933536.0,2015-03-08T19:09:00,6499.0
1,2015-03-08T20:32:01,34.0,12.0,SOUTH,38.893578,-77.02198,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
2,2015-03-08T20:31:55,24.0,10.0,NORTH,38.988953,-77.02787,70.0,2015-03-08T20:11:00,SILVER SPRING,6933537.0,2015-03-08T19:24:00,6494.0
3,2015-03-08T20:31:57,39.0,12.0,SOUTH,38.931751,-77.023636,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
4,2015-03-08T20:31:53,17.0,10.0,NORTH,38.970188,-77.027153,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
5,2015-03-08T20:31:52,26.0,12.0,SOUTH,38.937012,-77.024071,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
6,2015-03-08T20:31:58,5.0,10.0,NORTH,38.961525,-77.027878,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
7,2015-03-08T20:31:55,0.0,12.0,SOUTH,38.979916,-77.02655,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
0,2015-03-08T20:32:56,34.0,12.0,SOUTH,38.892487,-77.021965,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
1,2015-03-08T20:32:35,24.0,10.0,NORTH,38.991871,-77.030586,70.0,2015-03-08T20:11:00,SILVER SPRING,6933537.0,2015-03-08T19:24:00,6494.0
2,2015-03-08T20:32:33,39.0,12.0,SOUTH,38.930859,-77.023514,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
3,2015-03-08T20:32:42,16.0,10.0,NORTH,38.973175,-77.026855,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
4,2015-03-08T20:32:59,26.0,12.0,SOUTH,38.933815,-77.023842,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
5,2015-03-08T20:32:30,6.0,10.0,NORTH,38.961525,-77.027878,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
6,2015-03-08T20:32:58,0.0,12.0,SOUTH,38.977844,-77.026512,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
7,2015-03-08T20:32:40,23.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-08T21:02:00,ARCHIVES,6933619.0,2015-03-08T20:10:00,6499.0
0,2015-03-08T20:32:56,34.0,12.0,SOUTH,38.892487,-77.021965,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
1,2015-03-08T20:33:05,24.0,10.0,NORTH,38.993301,-77.031921,70.0,2015-03-08T20:11:00,SILVER SPRING,6933537.0,2015-03-08T19:24:00,6494.0
2,2015-03-08T20:33:07,39.0,12.0,SOUTH,38.92979,-77.023369,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
3,2015-03-08T20:33:21,16.0,10.0,NORTH,38.97591,-77.026596,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
4,2015-03-08T20:33:24,26.0,12.0,SOUTH,38.933468,-77.023918,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
5,2015-03-08T20:33:06,6.0,10.0,NORTH,38.9618,-77.027878,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
6,2015-03-08T20:32:58,0.0,12.0,SOUTH,38.977844,-77.026512,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
7,2015-03-08T20:33:12,23.0,12.0,SOUTH,38.994507,-77.028008,70.0,2015-03-08T21:02:00,ARCHIVES,6933619.0,2015-03-08T20:10:00,6499.0
0,2015-03-08T20:32:56,34.0,12.0,SOUTH,38.892487,-77.021965,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
1,2015-03-08T20:33:05,24.0,10.0,NORTH,38.993301,-77.031921,70.0,2015-03-08T20:11:00,SILVER SPRING,6933537.0,2015-03-08T19:24:00,6494.0
2,2015-03-08T20:33:07,39.0,12.0,SOUTH,38.92979,-77.023369,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
3,2015-03-08T20:33:21,16.0,10.0,NORTH,38.97591,-77.026596,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
4,2015-03-08T20:33:24,26.0,12.0,SOUTH,38.933468,-77.023918,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
5,2015-03-08T20:33:06,6.0,10.0,NORTH,38.9618,-77.027878,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
6,2015-03-08T20:32:58,0.0,12.0,SOUTH,38.977844,-77.026512,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
7,2015-03-08T20:33:12,23.0,12.0,SOUTH,38.994507,-77.028008,70.0,2015-03-08T21:02:00,ARCHIVES,6933619.0,2015-03-08T20:10:00,6499.0
0,2015-03-08T20:34:01,35.0,12.0,SOUTH,38.8923,-77.022072,70.0,2015-03-08T20:02:00,ARCHIVES,6933615.0,2015-03-08T19:10:00,6495.0
1,2015-03-08T20:34:20,39.0,12.0,SOUTH,38.927551,-77.023041,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
2,2015-03-08T20:34:06,15.0,10.0,NORTH,38.979229,-77.026398,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
3,2015-03-08T20:34:20,26.0,12.0,SOUTH,38.932285,-77.023697,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
4,2015-03-08T20:34:29,5.0,10.0,NORTH,38.966991,-77.027428,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
5,2015-03-08T20:34:01,0.0,12.0,SOUTH,38.975471,-77.026756,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
6,2015-03-08T20:34:17,17.0,12.0,SOUTH,38.993378,-77.02903,70.0,2015-03-08T21:02:00,ARCHIVES,6933619.0,2015-03-08T20:10:00,6499.0
7,2015-03-08T20:34:12,24.0,12.0,SOUTH,38.994656,-77.030029,70.0,2015-03-08T21:17:00,ARCHIVES,6933620.0,2015-03-08T20:25:00,6494.0
0,2015-03-08T20:34:54,39.0,12.0,SOUTH,38.92635,-77.022827,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
1,2015-03-08T20:34:52,15.0,10.0,NORTH,38.981644,-77.026497,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
2,2015-03-08T20:34:51,26.0,12.0,SOUTH,38.92979,-77.023369,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
3,2015-03-08T20:34:49,6.0,10.0,NORTH,38.967484,-77.02739,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
4,2015-03-08T20:34:33,0.0,12.0,SOUTH,38.973808,-77.026932,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
5,2015-03-08T20:34:46,24.0,10.0,NORTH,38.892159,-77.023712,70.0,2015-03-08T20:56:00,SILVER SPRING,6933540.0,2015-03-08T20:09:00,6495.0
6,2015-03-08T20:34:49,18.0,12.0,SOUTH,38.994259,-77.029121,70.0,2015-03-08T21:02:00,ARCHIVES,6933619.0,2015-03-08T20:10:00,6499.0
7,2015-03-08T20:34:44,10.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-08T21:17:00,ARCHIVES,6933620.0,2015-03-08T20:25:00,6494.0
0,2015-03-08T20:34:54,39.0,12.0,SOUTH,38.92635,-77.022827,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
1,2015-03-08T20:34:52,15.0,10.0,NORTH,38.981644,-77.026497,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
2,2015-03-08T20:34:51,26.0,12.0,SOUTH,38.92979,-77.023369,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
3,2015-03-08T20:34:49,6.0,10.0,NORTH,38.967484,-77.02739,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
4,2015-03-08T20:34:33,0.0,12.0,SOUTH,38.973808,-77.026932,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
5,2015-03-08T20:34:46,24.0,10.0,NORTH,38.892159,-77.023712,70.0,2015-03-08T20:56:00,SILVER SPRING,6933540.0,2015-03-08T20:09:00,6495.0
6,2015-03-08T20:34:49,18.0,12.0,SOUTH,38.994259,-77.029121,70.0,2015-03-08T21:02:00,ARCHIVES,6933619.0,2015-03-08T20:10:00,6499.0
7,2015-03-08T20:34:44,10.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-08T21:17:00,ARCHIVES,6933620.0,2015-03-08T20:25:00,6494.0
0,2015-03-08T20:35:05,39.0,12.0,SOUTH,38.92635,-77.022827,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
1,2015-03-08T20:35:24,15.0,10.0,NORTH,38.983303,-77.026527,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
2,2015-03-08T20:35:23,26.0,12.0,SOUTH,38.929222,-77.023308,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
3,2015-03-08T20:35:22,5.0,10.0,NORTH,38.970261,-77.027145,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
4,2015-03-08T20:35:05,0.0,12.0,SOUTH,38.973808,-77.026932,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
5,2015-03-08T20:34:58,24.0,10.0,NORTH,38.892159,-77.023712,70.0,2015-03-08T20:56:00,SILVER SPRING,6933540.0,2015-03-08T20:09:00,6495.0
6,2015-03-08T20:35:21,18.0,12.0,SOUTH,38.994259,-77.029121,70.0,2015-03-08T21:02:00,ARCHIVES,6933619.0,2015-03-08T20:10:00,6499.0
7,2015-03-08T20:35:16,10.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-08T21:17:00,ARCHIVES,6933620.0,2015-03-08T20:25:00,6494.0
0,2015-03-08T20:36:31,38.0,12.0,SOUTH,38.920952,-77.022064,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
1,2015-03-08T20:36:25,15.0,10.0,NORTH,38.98513,-77.026543,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
2,2015-03-08T20:36:20,26.0,12.0,SOUTH,38.928249,-77.023178,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
3,2015-03-08T20:36:23,5.0,10.0,NORTH,38.973454,-77.026817,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
4,2015-03-08T20:36:12,0.0,12.0,SOUTH,38.967953,-77.027504,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
5,2015-03-08T20:36:04,27.0,10.0,NORTH,38.893135,-77.023849,70.0,2015-03-08T20:56:00,SILVER SPRING,6933540.0,2015-03-08T20:09:00,6495.0
6,2015-03-08T20:36:17,19.0,12.0,SOUTH,38.994259,-77.029121,70.0,2015-03-08T21:02:00,ARCHIVES,6933619.0,2015-03-08T20:10:00,6499.0
7,2015-03-08T20:36:21,11.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-08T21:17:00,ARCHIVES,6933620.0,2015-03-08T20:25:00,6494.0
0,2015-03-08T20:36:31,38.0,12.0,SOUTH,38.920952,-77.022064,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
1,2015-03-08T20:36:25,15.0,10.0,NORTH,38.98513,-77.026543,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
2,2015-03-08T20:36:20,26.0,12.0,SOUTH,38.928249,-77.023178,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
3,2015-03-08T20:36:23,5.0,10.0,NORTH,38.973454,-77.026817,70.0,2015-03-08T20:41:00,SILVER SPRING,6933539.0,2015-03-08T19:54:00,6488.0
4,2015-03-08T20:36:12,0.0,12.0,SOUTH,38.967953,-77.027504,70.0,2015-03-08T20:47:00,ARCHIVES,6933618.0,2015-03-08T19:55:00,6514.0
5,2015-03-08T20:36:04,27.0,10.0,NORTH,38.893135,-77.023849,70.0,2015-03-08T20:56:00,SILVER SPRING,6933540.0,2015-03-08T20:09:00,6495.0
6,2015-03-08T20:36:17,19.0,12.0,SOUTH,38.994259,-77.029121,70.0,2015-03-08T21:02:00,ARCHIVES,6933619.0,2015-03-08T20:10:00,6499.0
7,2015-03-08T20:36:21,11.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-08T21:17:00,ARCHIVES,6933620.0,2015-03-08T20:25:00,6494.0
0,2015-03-08T20:36:51,38.0,12.0,SOUTH,38.92094,-77.022064,70.0,2015-03-08T20:17:00,ARCHIVES,6933616.0,2015-03-08T19:25:00,6498.0
1,2015-03-08T20:36:59,15.0,10.0,NORTH,38.987103,-77.026611,70.0,2015-03-08T20:26:00,SILVER SPRING,6933538.0,2015-03-08T19:39:00,6497.0
2,2015-03-08T20:36:37,27.0,12.0,SOUTH,38.92815,-77.023148,70.0,2015-03-08T20:32:00,ARCHIVES,6933617.0,2015-03-08T19:40:00,6493.0
