,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
0,2015-02-20T22:55:34,0.0,10.0,NORTH,38.843266,-77.05426,25B,2015-02-20T17:40:00,BALLSTON,6946329.0,2015-02-20T16:32:00,2512.0
1,2015-02-20T23:19:02,0.0,10.0,NORTH,38.87207,-76.932747,W4,2015-02-20T19:16:00,DEANWOOD STA,6969584.0,2015-02-20T18:21:00,6123.0
2,2015-02-20T23:19:18,12.0,10.0,NORTH,38.932796,-76.991066,80,2015-02-20T20:41:00,FORT TOTTEN STA,6966752.0,2015-02-20T19:41:00,2402.0
3,2015-02-20T23:18:57,0.0,15.0,WEST,38.922325,-76.969147,H2,2015-02-20T20:29:00,TENLEYTOWN AU-STA,6947855.0,2015-02-20T19:52:00,2403.0
4,2015-02-20T23:19:09,1.0,15.0,WEST,38.932407,-76.996696,H2,2015-02-20T20:59:00,TENLEYTOWN AU-STA,6947856.0,2015-02-20T20:22:00,2345.0
5,2015-02-20T23:19:20,2.0,17.0,LOOP,38.89756,-76.947334,U8,2015-02-20T21:16:00,MINN STA VIA CAPT+BENN,6949883.0,2015-02-20T20:26:00,6120.0
6,2015-02-20T23:19:09,1.0,17.0,LOOP,38.89016,-76.930069,U6,2015-02-20T22:33:00,MINNESOTA VIA HAYES,6938241.0,2015-02-20T21:31:00,6169.0
7,2015-02-20T23:18:14,0.0,10.0,NORTH,38.922417,-76.969513,83,2015-02-20T22:22:00,CHERRY HILL,6962533.0,2015-02-20T21:35:00,4281.0
8,2015-02-20T23:19:19,2.0,10.0,NORTH,38.860615,-77.003136,SH99,2015-02-20T21:50:00,ANACOSTIA,6952084.0,2015-02-20T21:35:00,3054.0
9,2015-02-20T23:19:16,55.0,15.0,WEST,38.921707,-77.2005,3T,2015-02-20T22:27:00,MCLEAN STATION,6934655.0,2015-02-20T21:45:00,3759.0
10,2015-02-20T23:19:07,1.0,17.0,LOOP,38.891548,-76.939331,U8,2015-02-20T22:36:00,MINN STA VIA CAPT+BENN,6949887.0,2015-02-20T21:46:00,6122.0
11,2015-02-20T23:18:55,14.0,14.0,EAST,38.813007,-77.070175,28A,2015-02-20T23:08:00,KING ST STA,6951302.0,2015-02-20T22:00:00,2677.0
12,2015-02-20T23:18:51,26.0,15.0,WEST,38.917015,-77.033188,96,2015-02-20T23:15:00,TENLEYTOWN STA,6944855.0,2015-02-20T22:03:00,2394.0
13,2015-02-20T23:19:10,0.0,15.0,WEST,38.877075,-77.270561,1A,2015-02-20T22:51:00,VIENNA (7 CORNERS),6938436.0,2015-02-20T22:05:00,6574.0
14,2015-02-20T23:19:16,1.0,14.0,EAST,38.853184,-76.964134,30N,2015-02-20T23:22:00,NAYLOR RD STA,7177389.0,2015-02-20T22:05:00,7126.0
15,2015-02-20T23:19:02,15.0,15.0,WEST,38.948521,-77.079941,30S,2015-02-20T23:10:00,FRIENDSHIP HGTS,7177345.0,2015-02-20T22:05:00,7121.0
16,2015-02-20T23:19:09,0.0,15.0,WEST,38.919064,-77.225266,28A,2015-02-20T23:10:00,TYSONS CORNER STA,6951267.0,2015-02-20T22:05:00,2577.0
17,2015-02-20T23:18:56,5.0,14.0,EAST,38.88736,-76.894676,P12,2015-02-20T23:15:00,ADDISON RD STA (NO HOSP),6949000.0,2015-02-20T22:10:00,7018.0
18,2015-02-20T23:19:10,0.0,10.0,NORTH,39.152679,-77.056595,Y2,2015-02-20T23:09:00,MONTG MED CTR,7155772.0,2015-02-20T22:15:00,7248.0
19,2015-02-20T23:18:50,4.0,14.0,EAST,38.894775,-76.981857,D6,2015-02-20T23:20:00,STADIUM ARMRY,6956758.0,2015-02-20T22:15:00,2352.0
20,2015-02-20T23:18:55,0.0,15.0,WEST,38.848145,-77.00145,W2,2015-02-20T23:19:00,ANACSTIA VIA WA OVRLK,7167998.0,2015-02-20T22:18:00,3056.0
21,2015-02-20T23:19:19,1.0,14.0,EAST,38.884109,-76.975151,96,2015-02-20T23:34:00,CAPITOL HTS STA,6944764.0,2015-02-20T22:18:00,2432.0
22,2015-02-20T23:19:03,3.0,15.0,WEST,39.062298,-77.120071,C4,2015-02-20T23:16:00,TWINBROOK STA,7156874.0,2015-02-20T22:20:00,6374.0
23,2015-02-20T23:18:52,0.0,10.0,NORTH,38.936527,-76.960159,B2,2015-02-20T23:03:00,MOUNT RAINIER,6942970.0,2015-02-20T22:20:00,2368.0
24,2015-02-20T23:19:17,4.0,15.0,WEST,38.924728,-77.208969,23A,2015-02-20T23:21:00,TYSONS CORNER CTR,6955819.0,2015-02-20T22:20:00,2582.0
25,2015-02-20T23:19:06,-5.0,14.0,EAST,38.814331,-77.071838,28A,2015-02-20T23:28:00,KING ST STA,6951303.0,2015-02-20T22:20:00,2545.0
26,2015-02-20T23:19:19,25.0,10.0,NORTH,38.96056,-77.027977,70,2015-02-20T23:09:00,SILVER SPRING,6933204.0,2015-02-20T22:22:00,2137.0
27,2015-02-20T23:19:08,16.0,10.0,NORTH,38.916954,-77.008888,80,2015-02-20T23:25:00,FORT TOTTEN STA,6966718.0,2015-02-20T22:25:00,2341.0
28,2015-02-20T23:19:02,14.0,15.0,WEST,39.02668,-77.020203,C2,2015-02-20T23:27:00,RANDOLPH + PARKLAWN,7156948.0,2015-02-20T22:26:00,4239.0
29,2015-02-20T23:19:01,8.0,14.0,EAST,38.982895,-76.979317,C4,2015-02-20T23:23:00,PG PLAZA STA,7157028.0,2015-02-20T22:27:00,7237.0
30,2015-02-20T23:19:08,7.0,15.0,WEST,38.905308,-77.05983,30N,2015-02-20T23:33:00,FRIENDSHIP HGTS,7177346.0,2015-02-20T22:28:00,7130.0
31,2015-02-20T23:19:13,2.0,15.0,WEST,38.889259,-77.181923,28A,2015-02-20T23:35:00,TYSONS CORNER STA,6951256.0,2015-02-20T22:30:00,2725.0
32,2015-02-20T23:19:01,5.0,12.0,SOUTH,38.895443,-76.90522,A12,2015-02-20T23:17:00,ADDISON RD STA,6967821.0,2015-02-20T22:30:00,3037.0
33,2015-02-20T23:18:52,1.0,10.0,NORTH,38.879902,-77.109192,10B,2015-02-20T23:19:00,BALLSTON STA,6943689.0,2015-02-20T22:30:00,2643.0
34,2015-02-20T23:19:12,8.0,15.0,WEST,38.837059,-76.981071,P12,2015-02-20T23:27:00,EASTOVER (NO HOSP),6949056.0,2015-02-20T22:30:00,7038.0
35,2015-02-20T23:19:02,9.0,12.0,SOUTH,38.897305,-77.043381,80,2015-02-20T23:20:00,KENNEDY CENTER,6966760.0,2015-02-20T22:30:00,2407.0
36,2015-02-20T23:19:10,1.0,10.0,NORTH,38.942448,-76.904251,A12,2015-02-20T23:15:00,CAPITAL PLAZA,6967870.0,2015-02-20T22:30:00,7009.0
37,2015-02-20T23:19:04,-4.0,15.0,WEST,38.9627,-77.42794,5A,2015-02-20T23:27:40,DULLES AIRPORT,6935985.0,2015-02-20T22:30:40,8037.0
38,2015-02-20T23:19:01,11.0,12.0,SOUTH,38.90303,-77.021942,70,2015-02-20T23:15:00,ARCHIVES,6933308.0,2015-02-20T22:31:00,2120.0
39,2015-02-20T23:18:59,0.0,12.0,SOUTH,38.843208,-76.997917,W4,2015-02-20T23:28:00,ANACOSTIA STA,6969656.0,2015-02-20T22:32:00,6125.0
40,2015-02-20T23:19:05,8.0,10.0,NORTH,38.983692,-77.026955,S2,2015-02-20T23:17:00,SILVER SPRNG,6930977.0,2015-02-20T22:32:00,2114.0
41,2015-02-20T23:18:56,24.0,12.0,SOUTH,38.92551,-77.036522,S2,2015-02-20T23:11:00,FEDTRIANGLE,6931118.0,2015-02-20T22:32:00,2141.0
42,2015-02-20T23:19:18,14.0,10.0,NORTH,38.917023,-77.03019,90,2015-02-20T23:14:00,DK ELLNGTN BRDG,7003631.0,2015-02-20T22:33:00,8047.0
43,2015-02-20T23:19:07,16.0,10.0,NORTH,38.951927,-77.027344,70,2015-02-20T23:21:00,SILVER SPRING,6933189.0,2015-02-20T22:34:00,6436.0
44,2015-02-20T23:18:29,4.0,14.0,EAST,38.899033,-77.033775,30S,2015-02-20T23:54:00,SOUTHRN AVE STA,7177390.0,2015-02-20T22:35:00,7161.0
45,2015-02-20T23:19:11,-1.0,10.0,NORTH,38.903481,-76.92379,W4,2015-02-20T23:25:00,DEANWOOD STA,6969594.0,2015-02-20T22:35:00,6156.0
46,2015-02-20T23:19:15,12.0,10.0,NORTH,38.993271,-77.032814,S4,2015-02-20T23:09:00,SILVER SPRNG,6930976.0,2015-02-20T22:35:00,5318.0
47,2015-02-20T23:18:56,3.0,15.0,WEST,38.865498,-77.241425,1A,2015-02-20T23:21:00,VIENNA (7 CORNERS),6938437.0,2015-02-20T22:35:00,7208.0
48,2015-02-20T23:18:58,14.0,10.0,NORTH,39.041241,-76.987183,K6,2015-02-20T23:05:00,WHITE OAK,6966274.0,2015-02-20T22:35:00,6029.0
49,2015-02-20T23:18:50,0.0,15.0,WEST,38.819008,-76.999214,D12,2015-02-20T23:27:00,SOUTHERN AVE STA,6959403.0,2015-02-20T22:36:00,6130.0
50,2015-02-20T23:19:18,11.0,12.0,SOUTH,38.861294,-76.969505,92,2015-02-20T23:17:00,CNGRESS HTS STA,7003775.0,2015-02-20T22:36:00,6316.0
51,2015-02-20T23:19:00,1.0,15.0,WEST,38.91605,-77.021362,96,2015-02-20T23:48:00,TENLEYTOWN STA,6944885.0,2015-02-20T22:36:00,2314.0
52,2015-02-20T23:18:59,6.0,15.0,WEST,38.901367,-77.033844,32,2015-02-20T23:24:00,VIRGINIA AVE+E ST,6968648.0,2015-02-20T22:38:00,2331.0
53,2015-02-20T23:19:17,0.0,12.0,SOUTH,39.037304,-77.050766,Q2,2015-02-20T23:35:00,SILVR SPRNG STA,6934935.0,2015-02-20T22:38:00,7245.0
54,2015-02-20T23:19:13,5.0,15.0,WEST,38.956245,-77.091415,N6,2015-02-20T23:17:00,FRIENDSHIP HTS,6962932.0,2015-02-20T22:38:00,7115.0
55,2015-02-20T23:19:17,4.0,10.0,NORTH,38.913765,-77.016045,92,2015-02-20T23:21:00,REEVES CTR,7003632.0,2015-02-20T22:39:00,8027.0
56,2015-02-20T23:18:41,-2.0,10.0,NORTH,39.08112,-77.143791,Q1,2015-02-20T23:36:00,SHADY GRVE STA,6934872.0,2015-02-20T22:39:00,7250.0
57,2015-02-20T23:18:52,-1.0,14.0,EAST,38.857098,-76.969894,32,2015-02-20T23:29:00,SOUTHRN AVE,6968750.0,2015-02-20T22:39:00,2391.0
58,2015-02-20T23:18:48,2.0,14.0,EAST,38.898048,-76.947105,X2,2015-02-20T23:14:00,MINNESOTA STA,6939053.0,2015-02-20T22:40:00,2436.0
59,2015-02-20T23:19:03,0.0,15.0,WEST,38.901299,-77.033295,G8,2015-02-20T23:21:00,FARRAGUT SQUARE,6929411.0,2015-02-20T22:40:00,2332.0
60,2015-02-20T23:18:56,-2.0,10.0,NORTH,39.103455,-77.076485,Y2,2015-02-20T23:34:00,MONTG MED CTR,7155773.0,2015-02-20T22:40:00,5439.0
61,2015-02-20T23:19:12,5.0,14.0,EAST,38.857193,-77.141914,28A,2015-02-20T23:48:00,KING ST STA,6951318.0,2015-02-20T22:40:00,2726.0
62,2015-02-20T23:19:00,-4.0,14.0,EAST,38.812557,-77.124237,29K,2015-02-20T23:35:00,KING ST STA,6948822.0,2015-02-20T22:40:00,7189.0
63,2015-02-20T23:19:07,8.0,15.0,WEST,38.908718,-77.044952,D6,2015-02-20T23:35:00,SIBLEY HOSP,6956651.0,2015-02-20T22:40:00,2450.0
64,2015-02-20T23:19:17,0.0,14.0,EAST,38.843323,-76.930489,P12,2015-02-20T23:45:00,ADDISON RD STA (NO HOSP),6949014.0,2015-02-20T22:40:00,2212.0
65,2015-02-20T23:19:07,18.0,10.0,NORTH,38.923084,-77.036362,S2,2015-02-20T23:13:00,COLORADO+16TH,6930978.0,2015-02-20T22:40:00,5316.0
66,2015-02-20T23:18:51,8.0,12.0,SOUTH,38.88327,-76.994957,90,2015-02-20T23:21:00,ANACOSTIA,7003776.0,2015-02-20T22:40:00,6313.0
67,2015-02-20T23:19:05,-1.0,14.0,EAST,38.909649,-76.936142,V7,2015-02-20T23:24:00,DEANWOOD,6932791.0,2015-02-20T22:40:00,6148.0
68,2015-02-20T23:19:01,1.0,15.0,WEST,38.961369,-77.085136,E2,2015-02-20T23:18:00,FRIENDSHP HTS,6963434.0,2015-02-20T22:42:00,7165.0
69,2015-02-20T23:18:51,0.0,12.0,SOUTH,39.011742,-76.904907,B30,2015-02-20T23:19:00,GREENBELT STA,6960635.0,2015-02-20T22:44:00,6217.0
70,2015-02-20T23:18:53,1.0,14.0,EAST,38.872223,-77.157303,1A,2015-02-20T23:37:00,BALLSTON (7 CORNERS),6938531.0,2015-02-20T22:44:00,6594.0
71,2015-02-20T23:19:05,7.0,15.0,WEST,38.901394,-77.034264,X2,2015-02-20T23:14:00,LAFAYTTE SQ,6939191.0,2015-02-20T22:45:00,2433.0
72,2015-02-20T23:19:09,2.0,10.0,NORTH,38.902531,-77.00988,P6,2015-02-20T23:30:00,RHODE ISLAND STA,6956396.0,2015-02-20T22:45:00,8054.0
73,2015-02-20T23:19:19,8.0,12.0,SOUTH,38.814308,-77.052856,10A,2015-02-20T23:22:00,HUNTING POINT,6945313.0,2015-02-20T22:45:00,2633.0
74,2015-02-20T23:19:19,34.0,12.0,SOUTH,38.81646,-77.015335,P6,2015-02-20T23:30:00,ANACOSTIA STA,6956333.0,2015-02-20T22:45:00,8017.0
75,2015-02-20T23:18:50,15.0,10.0,NORTH,38.929314,-77.02758,64,2015-02-20T23:19:00,FORT TOTTEN,6949415.0,2015-02-20T22:45:00,6520.0
76,2015-02-20T23:19:14,3.0,12.0,SOUTH,38.908508,-77.042854,L2,2015-02-20T23:21:00,FARRAGUT SQ,6946854.0,2015-02-20T22:45:00,7154.0
77,2015-02-20T23:18:58,0.0,14.0,EAST,38.902496,-77.036827,D6,2015-02-20T23:50:00,STADIUM ARMRY,6956759.0,2015-02-20T22:45:00,2347.0
78,2015-02-20T23:19:15,0.0,16.0,ANTICLKW,38.861965,-76.995277,W8,2015-02-20T23:20:00,ANACOSTIA,6989652.0,2015-02-20T22:45:00,3051.0
79,2015-02-20T23:19:04,1.0,10.0,NORTH,39.026371,-76.965164,R2,2015-02-20T23:30:00,CALVERTON,6964495.0,2015-02-20T22:45:00,2376.0
80,2015-02-20T23:19:20,7.0,15.0,WEST,38.886791,-77.157013,3A,2015-02-20T23:12:00,E FALLS CHURCH STA,6961014.0,2015-02-20T22:45:00,6570.0
81,2015-02-20T23:19:15,23.0,10.0,NORTH,38.90892,-77.021873,70,2015-02-20T23:33:00,SILVER SPRING,6933190.0,2015-02-20T22:46:00,7215.0
82,2015-02-20T23:18:55,-1.0,12.0,SOUTH,38.884773,-77.02301,52,2015-02-20T23:20:00,L ENFANT PLAZA,6953942.0,2015-02-20T22:46:00,6524.0
83,2015-02-20T23:19:05,-2.0,12.0,SOUTH,38.897694,-77.00914,D8,2015-02-20T23:22:00,UNION,6950184.0,2015-02-20T22:47:00,2401.0
84,2015-02-20T23:19:12,9.0,10.0,NORTH,38.92733,-77.036423,S4,2015-02-20T23:29:00,SILVER SPRNG,6930979.0,2015-02-20T22:47:00,5321.0
85,2015-02-20T23:19:00,0.0,14.0,EAST,38.869289,-77.053444,16E,2015-02-20T23:12:00,PENTAGON,6940342.0,2015-02-20T22:47:00,2685.0
86,2015-02-20T23:09:10,-2.0,10.0,NORTH,38.864349,-77.068024,7A,2015-02-20T23:13:00,PENTAGON,6961650.0,2015-02-20T22:48:00,2630.0
