,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
0,2015-02-20T22:55:34,0.0,10.0,NORTH,38.843266,-77.05426,25B,2015-02-20T17:40:00,BALLSTON,6946329.0,2015-02-20T16:32:00,2512.0
1,2015-02-20T23:21:09,0.0,10.0,NORTH,38.87207,-76.932747,W4,2015-02-20T19:16:00,DEANWOOD STA,6969584.0,2015-02-20T18:21:00,6123.0
2,2015-02-20T23:21:06,12.0,10.0,NORTH,38.93346,-76.994118,80,2015-02-20T20:41:00,FORT TOTTEN STA,6966752.0,2015-02-20T19:41:00,2402.0
3,2015-02-20T23:20:57,0.0,15.0,WEST,38.922325,-76.969147,H2,2015-02-20T20:29:00,TENLEYTOWN AU-STA,6947855.0,2015-02-20T19:52:00,2403.0
4,2015-02-20T23:21:14,2.0,15.0,WEST,38.930019,-77.003265,H2,2015-02-20T20:59:00,TENLEYTOWN AU-STA,6947856.0,2015-02-20T20:22:00,2345.0
5,2015-02-20T23:20:55,2.0,17.0,LOOP,38.89756,-76.947334,U8,2015-02-20T21:16:00,MINN STA VIA CAPT+BENN,6949883.0,2015-02-20T20:26:00,6120.0
6,2015-02-20T23:21:08,1.0,17.0,LOOP,38.889877,-76.937065,U6,2015-02-20T22:33:00,MINNESOTA VIA HAYES,6938241.0,2015-02-20T21:31:00,6169.0
7,2015-02-20T23:21:00,2.0,10.0,NORTH,38.852917,-77.006584,SH99,2015-02-20T21:50:00,ANACOSTIA,6952084.0,2015-02-20T21:35:00,3054.0
8,2015-02-20T23:21:02,0.0,10.0,NORTH,38.922844,-76.969231,83,2015-02-20T22:22:00,CHERRY HILL,6962533.0,2015-02-20T21:35:00,4281.0
9,2015-02-20T23:20:52,57.0,15.0,WEST,38.921707,-77.2005,3T,2015-02-20T22:27:00,MCLEAN STATION,6934655.0,2015-02-20T21:45:00,3759.0
10,2015-02-20T23:21:13,2.0,17.0,LOOP,38.889717,-76.937637,U8,2015-02-20T22:36:00,MINN STA VIA CAPT+BENN,6949887.0,2015-02-20T21:46:00,6122.0
11,2015-02-20T23:21:05,14.0,14.0,EAST,38.807407,-77.062866,28A,2015-02-20T23:08:00,KING ST STA,6951302.0,2015-02-20T22:00:00,2677.0
12,2015-02-20T23:20:57,26.0,15.0,WEST,38.916977,-77.038246,96,2015-02-20T23:15:00,TENLEYTOWN STA,6944855.0,2015-02-20T22:03:00,2394.0
13,2015-02-20T23:20:57,16.0,15.0,WEST,38.95311,-77.081741,30S,2015-02-20T23:10:00,FRIENDSHIP HGTS,7177345.0,2015-02-20T22:05:00,7121.0
14,2015-02-20T23:21:05,1.0,14.0,EAST,38.85136,-76.95874,30N,2015-02-20T23:22:00,NAYLOR RD STA,7177389.0,2015-02-20T22:05:00,7126.0
15,2015-02-20T23:21:17,0.0,15.0,WEST,38.919064,-77.225266,28A,2015-02-20T23:10:00,TYSONS CORNER STA,6951267.0,2015-02-20T22:05:00,2577.0
16,2015-02-20T23:21:15,0.0,15.0,WEST,38.877075,-77.270561,1A,2015-02-20T22:51:00,VIENNA (7 CORNERS),6938436.0,2015-02-20T22:05:00,6574.0
17,2015-02-20T23:21:01,6.0,14.0,EAST,38.886196,-76.898018,P12,2015-02-20T23:15:00,ADDISON RD STA (NO HOSP),6949000.0,2015-02-20T22:10:00,7018.0
18,2015-02-20T23:20:52,5.0,14.0,EAST,38.89323,-76.979271,D6,2015-02-20T23:20:00,STADIUM ARMRY,6956758.0,2015-02-20T22:15:00,2352.0
19,2015-02-20T23:21:21,0.0,10.0,NORTH,39.152679,-77.056595,Y2,2015-02-20T23:09:00,MONTG MED CTR,7155772.0,2015-02-20T22:15:00,7248.0
20,2015-02-20T23:21:19,0.0,15.0,WEST,38.845615,-76.997314,W2,2015-02-20T23:19:00,ANACSTIA VIA WA OVRLK,7167998.0,2015-02-20T22:18:00,3056.0
21,2015-02-20T23:21:19,0.0,14.0,EAST,38.889694,-76.977043,96,2015-02-20T23:34:00,CAPITOL HTS STA,6944764.0,2015-02-20T22:18:00,2432.0
22,2015-02-20T23:20:58,0.0,10.0,NORTH,38.936527,-76.960159,B2,2015-02-20T23:03:00,MOUNT RAINIER,6942970.0,2015-02-20T22:20:00,2368.0
23,2015-02-20T23:21:12,-6.0,14.0,EAST,38.807625,-77.063133,28A,2015-02-20T23:28:00,KING ST STA,6951303.0,2015-02-20T22:20:00,2545.0
24,2015-02-20T23:21:06,3.0,15.0,WEST,38.921524,-77.221649,23A,2015-02-20T23:21:00,TYSONS CORNER CTR,6955819.0,2015-02-20T22:20:00,2582.0
25,2015-02-20T23:21:08,4.0,15.0,WEST,39.062359,-77.120171,C4,2015-02-20T23:16:00,TWINBROOK STA,7156874.0,2015-02-20T22:20:00,6374.0
26,2015-02-20T23:21:18,15.0,10.0,NORTH,38.924633,-77.008904,80,2015-02-20T23:25:00,FORT TOTTEN STA,6966718.0,2015-02-20T22:25:00,2341.0
27,2015-02-20T23:21:17,13.0,15.0,WEST,39.03653,-77.029541,C2,2015-02-20T23:27:00,RANDOLPH + PARKLAWN,7156948.0,2015-02-20T22:26:00,4239.0
28,2015-02-20T23:21:20,7.0,14.0,EAST,38.972408,-76.979599,C4,2015-02-20T23:23:00,PG PLAZA STA,7157028.0,2015-02-20T22:27:00,7237.0
29,2015-02-20T23:20:58,8.0,15.0,WEST,38.905602,-77.062691,30N,2015-02-20T23:33:00,FRIENDSHIP HGTS,7177346.0,2015-02-20T22:28:00,7130.0
30,2015-02-20T23:21:19,1.0,10.0,NORTH,38.942448,-76.904251,A12,2015-02-20T23:15:00,CAPITAL PLAZA,6967870.0,2015-02-20T22:30:00,7009.0
31,2015-02-20T23:21:19,2.0,10.0,NORTH,38.88208,-77.111244,10B,2015-02-20T23:19:00,BALLSTON STA,6943689.0,2015-02-20T22:30:00,2643.0
32,2015-02-20T23:21:11,4.0,12.0,SOUTH,38.885208,-76.896042,A12,2015-02-20T23:17:00,ADDISON RD STA,6967821.0,2015-02-20T22:30:00,3037.0
33,2015-02-20T23:21:23,2.0,15.0,WEST,38.895153,-77.190758,28A,2015-02-20T23:35:00,TYSONS CORNER STA,6951256.0,2015-02-20T22:30:00,2725.0
34,2015-02-20T23:20:52,7.0,15.0,WEST,38.832428,-76.986984,P12,2015-02-20T23:27:00,EASTOVER (NO HOSP),6949056.0,2015-02-20T22:30:00,7038.0
35,2015-02-20T23:21:13,9.0,12.0,SOUTH,38.895462,-77.046761,80,2015-02-20T23:20:00,KENNEDY CENTER,6966760.0,2015-02-20T22:30:00,2407.0
36,2015-02-20T23:21:03,-5.0,15.0,WEST,38.958187,-77.450241,5A,2015-02-20T23:27:40,DULLES AIRPORT,6935985.0,2015-02-20T22:30:40,8037.0
37,2015-02-20T23:21:12,13.0,12.0,SOUTH,38.902451,-77.021927,70,2015-02-20T23:15:00,ARCHIVES,6933308.0,2015-02-20T22:31:00,2120.0
38,2015-02-20T23:21:20,24.0,12.0,SOUTH,38.918304,-77.036514,S2,2015-02-20T23:11:00,FEDTRIANGLE,6931118.0,2015-02-20T22:32:00,2141.0
39,2015-02-20T23:20:34,8.0,10.0,NORTH,38.987831,-77.030693,S2,2015-02-20T23:17:00,SILVER SPRNG,6930977.0,2015-02-20T22:32:00,2114.0
40,2015-02-20T23:21:20,0.0,12.0,SOUTH,38.845085,-76.998558,W4,2015-02-20T23:28:00,ANACOSTIA STA,6969656.0,2015-02-20T22:32:00,6125.0
41,2015-02-20T23:20:57,15.0,10.0,NORTH,38.917023,-77.031082,90,2015-02-20T23:14:00,DK ELLNGTN BRDG,7003631.0,2015-02-20T22:33:00,8047.0
42,2015-02-20T23:21:11,16.0,10.0,NORTH,38.958584,-77.028137,70,2015-02-20T23:21:00,SILVER SPRING,6933189.0,2015-02-20T22:34:00,6436.0
43,2015-02-20T23:21:18,-1.0,10.0,NORTH,38.908707,-76.929619,W4,2015-02-20T23:25:00,DEANWOOD STA,6969594.0,2015-02-20T22:35:00,6156.0
44,2015-02-20T23:21:05,2.0,15.0,WEST,38.867352,-77.262482,1A,2015-02-20T23:21:00,VIENNA (7 CORNERS),6938437.0,2015-02-20T22:35:00,7208.0
45,2015-02-20T23:21:04,16.0,10.0,NORTH,39.041241,-76.987183,K6,2015-02-20T23:05:00,WHITE OAK,6966274.0,2015-02-20T22:35:00,6029.0
46,2015-02-20T23:21:10,3.0,14.0,EAST,38.895432,-77.031914,30S,2015-02-20T23:54:00,SOUTHRN AVE STA,7177390.0,2015-02-20T22:35:00,7161.0
47,2015-02-20T23:21:05,0.0,15.0,WEST,38.825039,-76.9963,D12,2015-02-20T23:27:00,SOUTHERN AVE STA,6959403.0,2015-02-20T22:36:00,6130.0
48,2015-02-20T23:21:18,1.0,15.0,WEST,38.916973,-77.02523,96,2015-02-20T23:48:00,TENLEYTOWN STA,6944885.0,2015-02-20T22:36:00,2314.0
49,2015-02-20T23:20:59,12.0,12.0,SOUTH,38.859055,-76.968246,92,2015-02-20T23:17:00,CNGRESS HTS STA,7003775.0,2015-02-20T22:36:00,6316.0
50,2015-02-20T23:21:15,2.0,12.0,SOUTH,39.036266,-77.050385,Q2,2015-02-20T23:35:00,SILVR SPRNG STA,6934935.0,2015-02-20T22:38:00,7245.0
51,2015-02-20T23:21:01,8.0,15.0,WEST,38.901417,-77.03595,32,2015-02-20T23:24:00,VIRGINIA AVE+E ST,6968648.0,2015-02-20T22:38:00,2331.0
52,2015-02-20T23:21:12,6.0,15.0,WEST,38.960129,-77.086296,N6,2015-02-20T23:17:00,FRIENDSHIP HTS,6962932.0,2015-02-20T22:38:00,7115.0
53,2015-02-20T23:20:53,-1.0,14.0,EAST,38.852188,-76.970642,32,2015-02-20T23:29:00,SOUTHRN AVE,6968750.0,2015-02-20T22:39:00,2391.0
54,2015-02-20T23:20:52,4.0,10.0,NORTH,38.915443,-77.019951,92,2015-02-20T23:21:00,REEVES CTR,7003632.0,2015-02-20T22:39:00,8027.0
55,2015-02-20T23:21:11,-2.0,10.0,NORTH,39.083794,-77.146584,Q1,2015-02-20T23:36:00,SHADY GRVE STA,6934872.0,2015-02-20T22:39:00,7250.0
56,2015-02-20T23:21:09,0.0,15.0,WEST,38.901321,-77.036369,G8,2015-02-20T23:21:00,FARRAGUT SQUARE,6929411.0,2015-02-20T22:40:00,2332.0
57,2015-02-20T23:21:01,0.0,14.0,EAST,38.898048,-76.947105,X2,2015-02-20T23:14:00,MINNESOTA STA,6939053.0,2015-02-20T22:40:00,2436.0
58,2015-02-20T23:21:05,-2.0,14.0,EAST,38.812557,-77.124237,29K,2015-02-20T23:35:00,KING ST STA,6948822.0,2015-02-20T22:40:00,7189.0
59,2015-02-20T23:20:56,0.0,10.0,NORTH,39.103786,-77.076515,Y2,2015-02-20T23:34:00,MONTG MED CTR,7155773.0,2015-02-20T22:40:00,5439.0
