0,0,North to Silver Spring Station,6,70,6933182,5436,1003417,38.897751,-77.021785,38.89262,-77.023895,2.0,2015-02-25 20:30:59,20:30:59,2015,02,25,2015-02-25 20:30:59.902000,33.56960000000002,Clouds,120
1,0,North to Silver Spring Station,22,70,6933203,5447,1003417,38.897751,-77.021785,38.943863,-77.026062,18.0,2015-02-25 20:30:59,20:30:59,2015,02,25,2015-02-25 20:30:59.902000,33.56960000000002,Clouds,121
2,0,North to Silver Spring Station,30,70,6933207,5437,1003417,38.897751,-77.021785,38.942535,-77.025795,6.0,2015-02-25 20:30:59,20:30:59,2015,02,25,2015-02-25 20:30:59.902000,33.56960000000002,Clouds,122
3,0,North to Silver Spring Station,41,70,6933183,5443,1003417,38.897751,-77.021785,38.963856,-77.027855,4.0,2015-02-25 20:30:59,20:30:59,2015,02,25,2015-02-25 20:30:59.902000,33.56960000000002,Clouds,123
4,0,North to Silver Spring Station,53,70,6933184,5435,1003417,38.897751,-77.021785,38.99448,-77.028702,1.0,2015-02-25 20:30:59,20:30:59,2015,02,25,2015-02-25 20:30:59.902000,33.56960000000002,Clouds,124
0,0,North to Silver Spring Station,1,70,6933181,2169,1001330,38.905495,-77.021808,38.899529,-77.021851,0.0,2015-02-25 20:31:00,20:31:00,2015,02,25,2015-02-25 20:31:00.669000,33.56960000000002,Clouds,125
1,0,North to Silver Spring Station,10,70,6933182,5436,1001330,38.905495,-77.021808,38.89262,-77.023895,2.0,2015-02-25 20:31:00,20:31:00,2015,02,25,2015-02-25 20:31:00.669000,33.56960000000002,Clouds,126
2,0,North to Silver Spring Station,26,70,6933203,5447,1001330,38.905495,-77.021808,38.943863,-77.026062,18.0,2015-02-25 20:31:00,20:31:00,2015,02,25,2015-02-25 20:31:00.669000,33.56960000000002,Clouds,127
3,0,North to Silver Spring Station,34,70,6933207,5437,1001330,38.905495,-77.021808,38.942535,-77.025795,6.0,2015-02-25 20:31:00,20:31:00,2015,02,25,2015-02-25 20:31:00.669000,33.56960000000002,Clouds,128
4,0,North to Silver Spring Station,45,70,6933183,5443,1001330,38.905495,-77.021808,38.963856,-77.027855,4.0,2015-02-25 20:31:00,20:31:00,2015,02,25,2015-02-25 20:31:00.669000,33.56960000000002,Clouds,129
0,0,North to Silver Spring Station,4,70,6933181,2169,1001534,38.912096,-77.021824,38.899529,-77.021851,0.0,2015-02-25 20:31:01,20:31:01,2015,02,25,2015-02-25 20:31:01.476000,33.56960000000002,Clouds,130
1,0,North to Silver Spring Station,13,70,6933182,5436,1001534,38.912096,-77.021824,38.89262,-77.023895,2.0,2015-02-25 20:31:01,20:31:01,2015,02,25,2015-02-25 20:31:01.476000,33.56960000000002,Clouds,131
2,0,North to Silver Spring Station,29,70,6933203,5447,1001534,38.912096,-77.021824,38.943863,-77.026062,18.0,2015-02-25 20:31:01,20:31:01,2015,02,25,2015-02-25 20:31:01.476000,33.56960000000002,Clouds,132
3,0,North to Silver Spring Station,37,70,6933207,5437,1001534,38.912096,-77.021824,38.942535,-77.025795,6.0,2015-02-25 20:31:01,20:31:01,2015,02,25,2015-02-25 20:31:01.476000,33.56960000000002,Clouds,133
4,0,North to Silver Spring Station,48,70,6933183,5443,1001534,38.912096,-77.021824,38.963856,-77.027855,4.0,2015-02-25 20:31:01,20:31:01,2015,02,25,2015-02-25 20:31:01.476000,33.56960000000002,Clouds,134
0,0,North to Silver Spring Station,1,70,6933180,5438,1001739,38.919364,-77.021809,38.914192,-77.021881,5.0,2015-02-25 20:31:02,20:31:02,2015,02,25,2015-02-25 20:31:02.309000,33.56960000000002,Clouds,135
1,0,North to Silver Spring Station,2,70,6933179,6395,1001739,38.919364,-77.021809,38.913239,-77.021896,16.0,2015-02-25 20:31:02,20:31:02,2015,02,25,2015-02-25 20:31:02.309000,33.56960000000002,Clouds,136
2,0,North to Silver Spring Station,7,70,6933181,2169,1001739,38.919364,-77.021809,38.899529,-77.021851,0.0,2015-02-25 20:31:02,20:31:02,2015,02,25,2015-02-25 20:31:02.309000,33.56960000000002,Clouds,137
3,0,North to Silver Spring Station,16,70,6933182,5436,1001739,38.919364,-77.021809,38.89262,-77.023895,2.0,2015-02-25 20:31:02,20:31:02,2015,02,25,2015-02-25 20:31:02.309000,33.56960000000002,Clouds,138
4,0,North to Silver Spring Station,32,70,6933203,5447,1001739,38.919364,-77.021809,38.943863,-77.026062,18.0,2015-02-25 20:31:02,20:31:02,2015,02,25,2015-02-25 20:31:02.309000,33.56960000000002,Clouds,139
0,0,North to Silver Spring Station,4,70,6933180,5438,1001939,38.926424,-77.022726,38.914192,-77.021881,5.0,2015-02-25 20:31:03,20:31:03,2015,02,25,2015-02-25 20:31:03.117000,33.56960000000002,Clouds,140
1,0,North to Silver Spring Station,4,70,6933179,6395,1001939,38.926424,-77.022726,38.913239,-77.021896,16.0,2015-02-25 20:31:03,20:31:03,2015,02,25,2015-02-25 20:31:03.117000,33.56960000000002,Clouds,141
2,0,North to Silver Spring Station,10,70,6933181,2169,1001939,38.926424,-77.022726,38.899529,-77.021851,0.0,2015-02-25 20:31:03,20:31:03,2015,02,25,2015-02-25 20:31:03.117000,33.56960000000002,Clouds,142
3,0,North to Silver Spring Station,18,70,6933182,5436,1001939,38.926424,-77.022726,38.89262,-77.023895,2.0,2015-02-25 20:31:03,20:31:03,2015,02,25,2015-02-25 20:31:03.117000,33.56960000000002,Clouds,143
4,0,North to Silver Spring Station,34,70,6933203,5447,1001939,38.926424,-77.022726,38.943863,-77.026062,18.0,2015-02-25 20:31:03,20:31:03,2015,02,25,2015-02-25 20:31:03.117000,33.56960000000002,Clouds,144
0,0,North to Silver Spring Station,7,70,6933180,5438,1002176,38.934382,-77.023884,38.914192,-77.021881,5.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.010000,33.56960000000002,Clouds,145
1,0,North to Silver Spring Station,8,70,6933179,6395,1002176,38.934382,-77.023884,38.913239,-77.021896,16.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.010000,33.56960000000002,Clouds,146
2,0,North to Silver Spring Station,13,70,6933181,2169,1002176,38.934382,-77.023884,38.899529,-77.021851,0.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.010000,33.56960000000002,Clouds,147
3,0,North to Silver Spring Station,22,70,6933182,5436,1002176,38.934382,-77.023884,38.89262,-77.023895,2.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.010000,33.56960000000002,Clouds,148
4,0,North to Silver Spring Station,38,70,6933203,5447,1002176,38.934382,-77.023884,38.943863,-77.026062,18.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.010000,33.56960000000002,Clouds,149
0,0,North to Silver Spring Station,11,70,6933180,5438,1002404,38.944293,-77.026021,38.914192,-77.021881,5.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.737000,33.56960000000002,Clouds,150
1,0,North to Silver Spring Station,11,70,6933179,6395,1002404,38.944293,-77.026021,38.913239,-77.021896,16.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.737000,33.56960000000002,Clouds,151
2,0,North to Silver Spring Station,17,70,6933181,2169,1002404,38.944293,-77.026021,38.899529,-77.021851,0.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.737000,33.56960000000002,Clouds,152
3,0,North to Silver Spring Station,25,70,6933182,5436,1002404,38.944293,-77.026021,38.89262,-77.023895,2.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.737000,33.56960000000002,Clouds,153
4,0,North to Silver Spring Station,41,70,6933203,5447,1002404,38.944293,-77.026021,38.943863,-77.026062,18.0,2015-02-25 20:31:04,20:31:04,2015,02,25,2015-02-25 20:31:04.737000,33.56960000000002,Clouds,154
0,0,North to Silver Spring Station,13,70,6933180,5438,1002519,38.950672,-77.027153,38.914192,-77.021881,5.0,2015-02-25 20:31:05,20:31:05,2015,02,25,2015-02-25 20:31:05.808000,33.56960000000002,Clouds,155
1,0,North to Silver Spring Station,14,70,6933179,6395,1002519,38.950672,-77.027153,38.913239,-77.021896,16.0,2015-02-25 20:31:05,20:31:05,2015,02,25,2015-02-25 20:31:05.808000,33.56960000000002,Clouds,156
2,0,North to Silver Spring Station,19,70,6933181,2169,1002519,38.950672,-77.027153,38.899529,-77.021851,0.0,2015-02-25 20:31:05,20:31:05,2015,02,25,2015-02-25 20:31:05.808000,33.56960000000002,Clouds,157
3,0,North to Silver Spring Station,28,70,6933182,5436,1002519,38.950672,-77.027153,38.89262,-77.023895,2.0,2015-02-25 20:31:05,20:31:05,2015,02,25,2015-02-25 20:31:05.808000,33.56960000000002,Clouds,158
4,0,North to Silver Spring Station,44,70,6933203,5447,1002519,38.950672,-77.027153,38.943863,-77.026062,18.0,2015-02-25 20:31:05,20:31:05,2015,02,25,2015-02-25 20:31:05.808000,33.56960000000002,Clouds,159
0,0,North to Silver Spring Station,16,70,6933180,5438,1002640,38.958207,-77.028125,38.914192,-77.021881,5.0,2015-02-25 20:31:06,20:31:06,2015,02,25,2015-02-25 20:31:06.344000,33.56960000000002,Clouds,160
1,0,North to Silver Spring Station,16,70,6933179,6395,1002640,38.958207,-77.028125,38.913239,-77.021896,16.0,2015-02-25 20:31:06,20:31:06,2015,02,25,2015-02-25 20:31:06.344000,33.56960000000002,Clouds,161
2,0,North to Silver Spring Station,22,70,6933181,2169,1002640,38.958207,-77.028125,38.899529,-77.021851,0.0,2015-02-25 20:31:06,20:31:06,2015,02,25,2015-02-25 20:31:06.344000,33.56960000000002,Clouds,162
3,0,North to Silver Spring Station,30,70,6933182,5436,1002640,38.958207,-77.028125,38.89262,-77.023895,2.0,2015-02-25 20:31:06,20:31:06,2015,02,25,2015-02-25 20:31:06.344000,33.56960000000002,Clouds,163
4,0,North to Silver Spring Station,46,70,6933203,5447,1002640,38.958207,-77.028125,38.943863,-77.026062,18.0,2015-02-25 20:31:06,20:31:06,2015,02,25,2015-02-25 20:31:06.344000,33.56960000000002,Clouds,164
0,0,North to Silver Spring Station,20,70,6933180,5438,1002762,38.967176,-77.027401,38.914192,-77.021881,5.0,2015-02-25 20:31:07,20:31:07,2015,02,25,2015-02-25 20:31:07.234000,33.56960000000002,Clouds,165
1,0,North to Silver Spring Station,20,70,6933179,6395,1002762,38.967176,-77.027401,38.913239,-77.021896,16.0,2015-02-25 20:31:07,20:31:07,2015,02,25,2015-02-25 20:31:07.234000,33.56960000000002,Clouds,166
