,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
0,2015-02-20T22:55:34,0.0,10.0,NORTH,38.843266,-77.05426,25B,2015-02-20T17:40:00,BALLSTON,6946329.0,2015-02-20T16:32:00,2512.0
1,2015-02-20T23:10:16,0.0,10.0,NORTH,38.87207,-76.932747,W4,2015-02-20T19:16:00,DEANWOOD STA,6969584.0,2015-02-20T18:21:00,6123.0
2,2015-02-20T23:10:33,11.0,10.0,NORTH,38.952324,-77.001389,80,2015-02-20T20:41:00,FORT TOTTEN STA,6966752.0,2015-02-20T19:41:00,2402.0
3,2015-02-20T23:10:23,0.0,15.0,WEST,38.922325,-76.969147,H2,2015-02-20T20:29:00,TENLEYTOWN AU-STA,6947855.0,2015-02-20T19:52:00,2403.0
4,2015-02-20T23:10:19,1.0,15.0,WEST,38.932411,-76.995361,H2,2015-02-20T20:59:00,TENLEYTOWN AU-STA,6947856.0,2015-02-20T20:22:00,2345.0
5,2015-02-20T23:10:34,3.0,17.0,LOOP,38.882263,-76.933563,U8,2015-02-20T21:16:00,MINN STA VIA CAPT+BENN,6949883.0,2015-02-20T20:26:00,6120.0
6,2015-02-20T23:10:31,1.0,17.0,LOOP,38.88089,-76.927322,U6,2015-02-20T22:33:00,MINNESOTA VIA HAYES,6938241.0,2015-02-20T21:31:00,6169.0
7,2015-02-20T23:10:43,0.0,10.0,NORTH,38.919464,-76.910828,83,2015-02-20T22:22:00,CHERRY HILL,6962533.0,2015-02-20T21:35:00,4281.0
8,2015-02-20T23:10:29,-5.0,10.0,NORTH,38.861767,-76.995193,SH99,2015-02-20T21:50:00,ANACOSTIA,6952084.0,2015-02-20T21:35:00,3054.0
9,2015-02-20T23:10:18,46.0,15.0,WEST,38.921707,-77.2005,3T,2015-02-20T22:27:00,MCLEAN STATION,6934655.0,2015-02-20T21:45:00,3759.0
10,2015-02-20T23:10:28,21.0,14.0,EAST,38.887836,-76.97699,D6,2015-02-20T22:50:00,STADIUM ARMRY,6956757.0,2015-02-20T21:45:00,2413.0
11,2015-02-20T23:10:20,4.0,17.0,LOOP,38.898335,-76.927414,U8,2015-02-20T22:36:00,MINN STA VIA CAPT+BENN,6949887.0,2015-02-20T21:46:00,6122.0
12,2015-02-20T23:10:28,15.0,14.0,EAST,38.824284,-77.10498,28A,2015-02-20T23:08:00,KING ST STA,6951302.0,2015-02-20T22:00:00,2677.0
13,2015-02-20T23:10:44,0.0,14.0,EAST,38.881996,-77.229744,1C,2015-02-20T22:52:00,DUNN LORING (VIA MALL),6938820.0,2015-02-20T22:00:00,7174.0
14,2015-02-20T23:10:23,1.0,14.0,EAST,38.858391,-77.051376,23A,2015-02-20T23:03:00,CRYSTAL CTY,6955875.0,2015-02-20T22:00:00,2623.0
15,2015-02-20T23:10:47,24.0,15.0,WEST,38.916981,-77.02462,96,2015-02-20T23:15:00,TENLEYTOWN STA,6944855.0,2015-02-20T22:03:00,2394.0
16,2015-02-20T23:10:29,12.0,15.0,WEST,38.926823,-77.073128,30S,2015-02-20T23:10:00,FRIENDSHIP HGTS,7177345.0,2015-02-20T22:05:00,7121.0
17,2015-02-20T23:10:36,3.0,14.0,EAST,38.873428,-76.97094,30N,2015-02-20T23:22:00,NAYLOR RD STA,7177389.0,2015-02-20T22:05:00,7126.0
18,2015-02-20T23:10:41,0.0,15.0,WEST,38.877075,-77.270561,1A,2015-02-20T22:51:00,VIENNA (7 CORNERS),6938436.0,2015-02-20T22:05:00,6574.0
19,2015-02-20T23:10:42,0.0,15.0,WEST,38.919064,-77.225266,28A,2015-02-20T23:10:00,TYSONS CORNER STA,6951267.0,2015-02-20T22:05:00,2577.0
20,2015-02-20T23:10:26,5.0,15.0,WEST,38.935795,-77.107597,D6,2015-02-20T23:05:00,SIBLEY HOSP,6956650.0,2015-02-20T22:10:00,2364.0
21,2015-02-20T23:10:45,35.0,10.0,NORTH,38.941589,-77.025345,70,2015-02-20T23:00:00,SILVER SPRING,6933188.0,2015-02-20T22:10:00,6390.0
22,2015-02-20T23:10:37,5.0,14.0,EAST,38.867947,-76.891502,P12,2015-02-20T23:15:00,ADDISON RD STA (NO HOSP),6949000.0,2015-02-20T22:10:00,7018.0
23,2015-02-20T23:10:30,2.0,10.0,NORTH,39.119789,-77.164986,Q1,2015-02-20T23:09:00,SHADY GRVE STA,6934865.0,2015-02-20T22:12:00,7085.0
24,2015-02-20T23:10:37,22.0,10.0,NORTH,39.041447,-76.987167,K6,2015-02-20T22:49:00,WHITE OAK,6966285.0,2015-02-20T22:15:00,6375.0
25,2015-02-20T23:10:39,7.0,10.0,NORTH,39.146244,-77.066925,Y2,2015-02-20T23:09:00,MONTG MED CTR,7155772.0,2015-02-20T22:15:00,7248.0
26,2015-02-20T23:10:15,3.0,10.0,NORTH,38.921261,-76.99437,P6,2015-02-20T23:08:00,RHODE ISLAND STA,6956395.0,2015-02-20T22:15:00,8072.0
27,2015-02-20T23:10:29,4.0,14.0,EAST,38.89579,-77.006683,D6,2015-02-20T23:20:00,STADIUM ARMRY,6956758.0,2015-02-20T22:15:00,2352.0
28,2015-02-20T23:10:45,0.0,12.0,SOUTH,38.86208,-76.99588,P6,2015-02-20T23:00:00,ANACOSTIA STA,6956332.0,2015-02-20T22:15:00,8085.0
29,2015-02-20T23:10:30,3.0,14.0,EAST,38.892292,-77.012207,96,2015-02-20T23:34:00,CAPITOL HTS STA,6944764.0,2015-02-20T22:18:00,2432.0
