,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
8,2015-03-10T07:02:50,6.0,10.0,NORTH,38.892696,-77.023972,70.0,2015-03-10T07:56:00,SILVER SPRING,6933115.0,2015-03-10T07:05:00,5447.0
9,2015-03-10T07:03:01,5.0,12.0,SOUTH,38.994419,-77.028831,70.0,2015-03-10T08:02:00,ARCHIVES,6933222.0,2015-03-10T07:06:00,5449.0
0,2015-03-10T07:03:27,2.0,10.0,NORTH,38.994022,-77.028038,70.0,2015-03-10T07:00:00,SILVER SPRING,6933111.0,2015-03-10T06:13:00,5448.0
1,2015-03-10T07:03:40,-4.0,12.0,SOUTH,38.892609,-77.023849,70.0,2015-03-10T07:07:00,ARCHIVES,6933310.0,2015-03-10T06:21:00,5432.0
2,2015-03-10T07:03:38,-1.0,10.0,NORTH,38.983047,-77.026527,70.0,2015-03-10T07:11:00,SILVER SPRING,6933112.0,2015-03-10T06:24:00,5445.0
3,2015-03-10T07:03:36,0.0,12.0,SOUTH,38.927975,-77.023117,70.0,2015-03-10T07:26:00,ARCHIVES,6933219.0,2015-03-10T06:30:00,5440.0
4,2015-03-10T07:03:39,2.0,10.0,NORTH,38.935104,-77.024048,70.0,2015-03-10T07:30:00,SILVER SPRING,6933113.0,2015-03-10T06:39:00,5437.0
5,2015-03-10T07:03:18,0.0,12.0,SOUTH,38.94812,-77.026932,70.0,2015-03-10T07:38:00,ARCHIVES,6933220.0,2015-03-10T06:42:00,5431.0
6,2015-03-10T07:03:16,2.0,10.0,NORTH,38.908386,-77.021873,70.0,2015-03-10T07:43:00,SILVER SPRING,6933114.0,2015-03-10T06:52:00,5443.0
7,2015-03-10T07:03:41,1.0,12.0,SOUTH,38.973198,-77.027,70.0,2015-03-10T07:50:00,ARCHIVES,6933221.0,2015-03-10T06:54:00,5438.0
8,2015-03-10T07:03:21,-2.0,10.0,NORTH,38.8936,-77.023827,70.0,2015-03-10T07:56:00,SILVER SPRING,6933115.0,2015-03-10T07:05:00,5447.0
9,2015-03-10T07:03:31,-3.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-10T08:02:00,ARCHIVES,6933222.0,2015-03-10T07:06:00,5449.0
0,2015-03-10T07:03:27,2.0,10.0,NORTH,38.994022,-77.028038,70.0,2015-03-10T07:00:00,SILVER SPRING,6933111.0,2015-03-10T06:13:00,5448.0
1,2015-03-10T07:03:40,-4.0,12.0,SOUTH,38.892609,-77.023849,70.0,2015-03-10T07:07:00,ARCHIVES,6933310.0,2015-03-10T06:21:00,5432.0
2,2015-03-10T07:03:38,-1.0,10.0,NORTH,38.983047,-77.026527,70.0,2015-03-10T07:11:00,SILVER SPRING,6933112.0,2015-03-10T06:24:00,5445.0
3,2015-03-10T07:03:36,0.0,12.0,SOUTH,38.927975,-77.023117,70.0,2015-03-10T07:26:00,ARCHIVES,6933219.0,2015-03-10T06:30:00,5440.0
4,2015-03-10T07:03:39,2.0,10.0,NORTH,38.935104,-77.024048,70.0,2015-03-10T07:30:00,SILVER SPRING,6933113.0,2015-03-10T06:39:00,5437.0
5,2015-03-10T07:03:18,0.0,12.0,SOUTH,38.94812,-77.026932,70.0,2015-03-10T07:38:00,ARCHIVES,6933220.0,2015-03-10T06:42:00,5431.0
6,2015-03-10T07:03:16,2.0,10.0,NORTH,38.908386,-77.021873,70.0,2015-03-10T07:43:00,SILVER SPRING,6933114.0,2015-03-10T06:52:00,5443.0
7,2015-03-10T07:03:41,1.0,12.0,SOUTH,38.973198,-77.027,70.0,2015-03-10T07:50:00,ARCHIVES,6933221.0,2015-03-10T06:54:00,5438.0
8,2015-03-10T07:03:21,-2.0,10.0,NORTH,38.8936,-77.023827,70.0,2015-03-10T07:56:00,SILVER SPRING,6933115.0,2015-03-10T07:05:00,5447.0
9,2015-03-10T07:03:31,-3.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-10T08:02:00,ARCHIVES,6933222.0,2015-03-10T07:06:00,5449.0
0,2015-03-10T07:04:30,2.0,10.0,NORTH,38.994022,-77.028038,70.0,2015-03-10T07:00:00,SILVER SPRING,6933111.0,2015-03-10T06:13:00,5448.0
1,2015-03-10T07:04:12,-4.0,12.0,SOUTH,38.892609,-77.023849,70.0,2015-03-10T07:07:00,ARCHIVES,6933310.0,2015-03-10T06:21:00,5432.0
2,2015-03-10T07:04:23,-1.0,10.0,NORTH,38.985718,-77.026543,70.0,2015-03-10T07:11:00,SILVER SPRING,6933112.0,2015-03-10T06:24:00,5445.0
3,2015-03-10T07:04:21,0.0,12.0,SOUTH,38.926483,-77.022858,70.0,2015-03-10T07:26:00,ARCHIVES,6933219.0,2015-03-10T06:30:00,5440.0
4,2015-03-10T07:04:23,3.0,10.0,NORTH,38.935448,-77.024101,70.0,2015-03-10T07:30:00,SILVER SPRING,6933113.0,2015-03-10T06:39:00,5437.0
5,2015-03-10T07:04:23,0.0,12.0,SOUTH,38.946316,-77.026688,70.0,2015-03-10T07:38:00,ARCHIVES,6933220.0,2015-03-10T06:42:00,5431.0
6,2015-03-10T07:04:41,3.0,10.0,NORTH,38.909573,-77.021858,70.0,2015-03-10T07:43:00,SILVER SPRING,6933114.0,2015-03-10T06:52:00,5443.0
7,2015-03-10T07:04:29,1.0,12.0,SOUTH,38.972355,-77.027054,70.0,2015-03-10T07:50:00,ARCHIVES,6933221.0,2015-03-10T06:54:00,5438.0
8,2015-03-10T07:04:33,-1.0,10.0,NORTH,38.893761,-77.021828,70.0,2015-03-10T07:56:00,SILVER SPRING,6933115.0,2015-03-10T07:05:00,5447.0
9,2015-03-10T07:04:34,-1.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-10T08:02:00,ARCHIVES,6933222.0,2015-03-10T07:06:00,5449.0
0,2015-03-10T07:04:30,2.0,10.0,NORTH,38.994022,-77.028038,70.0,2015-03-10T07:00:00,SILVER SPRING,6933111.0,2015-03-10T06:13:00,5448.0
1,2015-03-10T07:04:12,-4.0,12.0,SOUTH,38.892609,-77.023849,70.0,2015-03-10T07:07:00,ARCHIVES,6933310.0,2015-03-10T06:21:00,5432.0
2,2015-03-10T07:04:23,-1.0,10.0,NORTH,38.985718,-77.026543,70.0,2015-03-10T07:11:00,SILVER SPRING,6933112.0,2015-03-10T06:24:00,5445.0
3,2015-03-10T07:04:21,0.0,12.0,SOUTH,38.926483,-77.022858,70.0,2015-03-10T07:26:00,ARCHIVES,6933219.0,2015-03-10T06:30:00,5440.0
4,2015-03-10T07:04:23,3.0,10.0,NORTH,38.935448,-77.024101,70.0,2015-03-10T07:30:00,SILVER SPRING,6933113.0,2015-03-10T06:39:00,5437.0
5,2015-03-10T07:04:23,0.0,12.0,SOUTH,38.946316,-77.026688,70.0,2015-03-10T07:38:00,ARCHIVES,6933220.0,2015-03-10T06:42:00,5431.0
6,2015-03-10T07:04:41,3.0,10.0,NORTH,38.909573,-77.021858,70.0,2015-03-10T07:43:00,SILVER SPRING,6933114.0,2015-03-10T06:52:00,5443.0
7,2015-03-10T07:04:29,1.0,12.0,SOUTH,38.972355,-77.027054,70.0,2015-03-10T07:50:00,ARCHIVES,6933221.0,2015-03-10T06:54:00,5438.0
8,2015-03-10T07:04:33,-1.0,10.0,NORTH,38.893761,-77.021828,70.0,2015-03-10T07:56:00,SILVER SPRING,6933115.0,2015-03-10T07:05:00,5447.0
9,2015-03-10T07:04:34,-1.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-10T08:02:00,ARCHIVES,6933222.0,2015-03-10T07:06:00,5449.0
0,2015-03-10T07:05:03,2.0,10.0,NORTH,38.994022,-77.028038,70.0,2015-03-10T07:00:00,SILVER SPRING,6933111.0,2015-03-10T06:13:00,5448.0
1,2015-03-10T07:04:44,-4.0,12.0,SOUTH,38.892609,-77.023849,70.0,2015-03-10T07:07:00,ARCHIVES,6933310.0,2015-03-10T06:21:00,5432.0
2,2015-03-10T07:04:56,-1.0,10.0,NORTH,38.986691,-77.026588,70.0,2015-03-10T07:11:00,SILVER SPRING,6933112.0,2015-03-10T06:24:00,5445.0
3,2015-03-10T07:04:59,0.0,12.0,SOUTH,38.924328,-77.022606,70.0,2015-03-10T07:26:00,ARCHIVES,6933219.0,2015-03-10T06:30:00,5440.0
4,2015-03-10T07:04:53,2.0,10.0,NORTH,38.937332,-77.024391,70.0,2015-03-10T07:30:00,SILVER SPRING,6933113.0,2015-03-10T06:39:00,5437.0
5,2015-03-10T07:04:48,0.0,12.0,SOUTH,38.945995,-77.026596,70.0,2015-03-10T07:38:00,ARCHIVES,6933220.0,2015-03-10T06:42:00,5431.0
6,2015-03-10T07:04:41,3.0,10.0,NORTH,38.909573,-77.021858,70.0,2015-03-10T07:43:00,SILVER SPRING,6933114.0,2015-03-10T06:52:00,5443.0
7,2015-03-10T07:04:59,1.0,12.0,SOUTH,38.970036,-77.027328,70.0,2015-03-10T07:50:00,ARCHIVES,6933221.0,2015-03-10T06:54:00,5438.0
8,2015-03-10T07:04:45,-1.0,10.0,NORTH,38.894238,-77.021873,70.0,2015-03-10T07:56:00,SILVER SPRING,6933115.0,2015-03-10T07:05:00,5447.0
9,2015-03-10T07:05:06,-1.0,12.0,SOUTH,38.994511,-77.028412,70.0,2015-03-10T08:02:00,ARCHIVES,6933222.0,2015-03-10T07:06:00,5449.0
0,2015-03-10T07:06:06,2.0,10.0,NORTH,38.994022,-77.028038,70.0,2015-03-10T07:00:00,SILVER SPRING,6933111.0,2015-03-10T06:13:00,5448.0
1,2015-03-10T07:05:50,-4.0,12.0,SOUTH,38.892609,-77.023849,70.0,2015-03-10T07:07:00,ARCHIVES,6933310.0,2015-03-10T06:21:00,5432.0
2,2015-03-10T07:06:08,-1.0,10.0,NORTH,38.988941,-77.027863,70.0,2015-03-10T07:11:00,SILVER SPRING,6933112.0,2015-03-10T06:24:00,5445.0
3,2015-03-10T07:05:51,0.0,12.0,SOUTH,38.923992,-77.022537,70.0,2015-03-10T07:26:00,ARCHIVES,6933219.0,2015-03-10T06:30:00,5440.0
4,2015-03-10T07:05:42,2.0,10.0,NORTH,38.938053,-77.024498,70.0,2015-03-10T07:30:00,SILVER SPRING,6933113.0,2015-03-10T06:39:00,5437.0
