,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
0,2015-02-20T23:30:40,0.0,10.0,NORTH,38.87207,-76.932747,W4,2015-02-20T19:16:00,DEANWOOD STA,6969584.0,2015-02-20T18:21:00,6123.0
1,2015-02-20T23:31:00,10.0,10.0,NORTH,38.905785,-77.009087,80,2015-02-20T20:41:00,FORT TOTTEN STA,6966752.0,2015-02-20T19:41:00,2402.0
2,2015-02-20T23:31:00,0.0,15.0,WEST,38.922325,-76.969147,H2,2015-02-20T20:29:00,TENLEYTOWN AU-STA,6947855.0,2015-02-20T19:52:00,2403.0
3,2015-02-20T23:30:58,4.0,15.0,WEST,38.928329,-77.021095,H2,2015-02-20T20:59:00,TENLEYTOWN AU-STA,6947856.0,2015-02-20T20:22:00,2345.0
4,2015-02-20T23:30:38,-1.0,17.0,LOOP,38.898285,-76.927139,U8,2015-02-20T21:16:00,MINN STA VIA CAPT+BENN,6949883.0,2015-02-20T20:26:00,6120.0
5,2015-02-20T23:30:59,2.0,17.0,LOOP,38.894577,-76.949509,U6,2015-02-20T22:33:00,MINNESOTA VIA HAYES,6938241.0,2015-02-20T21:31:00,6169.0
6,2015-02-20T23:30:38,0.0,10.0,NORTH,38.81572,-77.016617,SH99,2015-02-20T21:50:00,ANACOSTIA,6952084.0,2015-02-20T21:35:00,3054.0
7,2015-02-20T23:30:34,0.0,10.0,NORTH,38.922844,-76.969231,83,2015-02-20T22:22:00,CHERRY HILL,6962533.0,2015-02-20T21:35:00,4281.0
8,2015-02-20T23:30:36,63.0,15.0,WEST,38.921707,-77.2005,3T,2015-02-20T22:27:00,MCLEAN STATION,6934655.0,2015-02-20T21:45:00,3759.0
9,2015-02-20T23:30:55,3.0,17.0,LOOP,38.882858,-76.934059,U8,2015-02-20T22:36:00,MINN STA VIA CAPT+BENN,6949887.0,2015-02-20T21:46:00,6122.0
10,2015-02-20T23:30:46,30.0,15.0,WEST,38.923325,-77.048378,96,2015-02-20T23:15:00,TENLEYTOWN STA,6944855.0,2015-02-20T22:03:00,2394.0
11,2015-02-20T23:30:35,0.0,14.0,EAST,38.88797,-76.977165,D6,2015-02-20T23:20:00,STADIUM ARMRY,6956758.0,2015-02-20T22:15:00,2352.0
12,2015-02-20T23:30:42,-1.0,14.0,EAST,38.889721,-76.922661,96,2015-02-20T23:34:00,CAPITOL HTS STA,6944764.0,2015-02-20T22:18:00,2432.0
13,2015-02-20T23:30:43,13.0,10.0,NORTH,38.943848,-76.990128,80,2015-02-20T23:25:00,FORT TOTTEN STA,6966718.0,2015-02-20T22:25:00,2341.0
14,2015-02-20T23:30:30,16.0,15.0,WEST,39.037918,-77.052094,C2,2015-02-20T23:27:00,RANDOLPH + PARKLAWN,7156948.0,2015-02-20T22:26:00,4239.0
15,2015-02-20T23:31:03,0.0,14.0,EAST,38.965485,-76.955978,C4,2015-02-20T23:23:00,PG PLAZA STA,7157028.0,2015-02-20T22:27:00,7237.0
16,2015-02-20T23:30:52,9.0,15.0,WEST,38.929844,-77.072884,30N,2015-02-20T23:33:00,FRIENDSHIP HGTS,7177346.0,2015-02-20T22:28:00,7130.0
17,2015-02-20T23:30:58,2.0,15.0,WEST,38.912029,-77.220383,28A,2015-02-20T23:35:00,TYSONS CORNER STA,6951256.0,2015-02-20T22:30:00,2725.0
18,2015-02-20T23:31:04,8.0,15.0,WEST,38.81926,-76.993805,P12,2015-02-20T23:27:00,EASTOVER (NO HOSP),6949056.0,2015-02-20T22:30:00,7038.0
19,2015-02-20T23:30:40,0.0,10.0,NORTH,38.882092,-77.11113,10B,2015-02-20T23:19:00,BALLSTON STA,6943689.0,2015-02-20T22:30:00,2643.0
20,2015-02-20T23:30:44,-2.0,15.0,WEST,38.953613,-77.447334,5A,2015-02-20T23:27:40,DULLES AIRPORT,6935985.0,2015-02-20T22:30:40,8037.0
21,2015-02-20T23:30:53,0.0,12.0,SOUTH,38.861977,-76.995674,W4,2015-02-20T23:28:00,ANACOSTIA STA,6969656.0,2015-02-20T22:32:00,6125.0
22,2015-02-20T23:30:58,20.0,10.0,NORTH,38.920479,-77.041878,90,2015-02-20T23:14:00,DK ELLNGTN BRDG,7003631.0,2015-02-20T22:33:00,8047.0
23,2015-02-20T23:31:01,14.0,10.0,NORTH,38.987144,-77.026619,70,2015-02-20T23:21:00,SILVER SPRING,6933189.0,2015-02-20T22:34:00,6436.0
24,2015-02-20T23:31:01,2.0,14.0,EAST,38.887619,-77.006767,30S,2015-02-20T23:54:00,SOUTHRN AVE STA,7177390.0,2015-02-20T22:35:00,7161.0
25,2015-02-20T23:30:44,6.0,10.0,NORTH,38.908039,-76.934868,W4,2015-02-20T23:25:00,DEANWOOD STA,6969594.0,2015-02-20T22:35:00,6156.0
26,2015-02-20T23:30:40,4.0,15.0,WEST,38.840508,-76.975426,D12,2015-02-20T23:27:00,SOUTHERN AVE STA,6959403.0,2015-02-20T22:36:00,6130.0
27,2015-02-20T23:30:46,5.0,15.0,WEST,38.917015,-77.033157,96,2015-02-20T23:48:00,TENLEYTOWN STA,6944885.0,2015-02-20T22:36:00,2314.0
28,2015-02-20T23:31:01,-1.0,12.0,SOUTH,38.997551,-77.029892,Q2,2015-02-20T23:35:00,SILVR SPRNG STA,6934935.0,2015-02-20T22:38:00,7245.0
29,2015-02-20T23:30:49,11.0,15.0,WEST,38.900082,-77.050125,32,2015-02-20T23:24:00,VIRGINIA AVE+E ST,6968648.0,2015-02-20T22:38:00,2331.0
30,2015-02-20T23:30:51,-4.0,10.0,NORTH,39.116756,-77.165108,Q1,2015-02-20T23:36:00,SHADY GRVE STA,6934872.0,2015-02-20T22:39:00,7250.0
31,2015-02-20T23:30:54,11.0,10.0,NORTH,38.917023,-77.029274,92,2015-02-20T23:21:00,REEVES CTR,7003632.0,2015-02-20T22:39:00,8027.0
32,2015-02-20T23:30:38,-2.0,14.0,EAST,38.805519,-77.06926,29K,2015-02-20T23:35:00,KING ST STA,6948822.0,2015-02-20T22:40:00,7189.0
33,2015-02-20T23:30:51,10.0,15.0,WEST,38.912689,-77.070137,D6,2015-02-20T23:35:00,SIBLEY HOSP,6956651.0,2015-02-20T22:40:00,2450.0
34,2015-02-20T23:30:54,6.0,14.0,EAST,38.839405,-77.121025,28A,2015-02-20T23:48:00,KING ST STA,6951318.0,2015-02-20T22:40:00,2726.0
35,2015-02-20T23:30:40,7.0,14.0,EAST,38.907917,-76.934944,V7,2015-02-20T23:24:00,DEANWOOD,6932791.0,2015-02-20T22:40:00,6148.0
36,2015-02-20T23:30:51,19.0,10.0,NORTH,38.949085,-77.036377,S2,2015-02-20T23:13:00,COLORADO+16TH,6930978.0,2015-02-20T22:40:00,5316.0
37,2015-02-20T23:30:45,0.0,14.0,EAST,38.853619,-76.906494,P12,2015-02-20T23:45:00,ADDISON RD STA (NO HOSP),6949014.0,2015-02-20T22:40:00,2212.0
38,2015-02-20T23:30:51,0.0,15.0,WEST,38.901505,-77.038544,G8,2015-02-20T23:21:00,FARRAGUT SQUARE,6929411.0,2015-02-20T22:40:00,2332.0
39,2015-02-20T23:30:58,0.0,10.0,NORTH,39.151253,-77.061752,Y2,2015-02-20T23:34:00,MONTG MED CTR,7155773.0,2015-02-20T22:40:00,5439.0
40,2015-02-20T23:30:59,1.0,14.0,EAST,38.873035,-77.143013,1A,2015-02-20T23:37:00,BALLSTON (7 CORNERS),6938531.0,2015-02-20T22:44:00,6594.0
41,2015-02-20T23:31:00,1.0,14.0,EAST,38.896164,-77.020782,D6,2015-02-20T23:50:00,STADIUM ARMRY,6956759.0,2015-02-20T22:45:00,2347.0
42,2015-02-20T23:30:43,46.0,12.0,SOUTH,38.81646,-77.015335,P6,2015-02-20T23:30:00,ANACOSTIA STA,6956333.0,2015-02-20T22:45:00,8017.0
43,2015-02-20T23:30:41,2.0,10.0,NORTH,38.92144,-76.995247,P6,2015-02-20T23:30:00,RHODE ISLAND STA,6956396.0,2015-02-20T22:45:00,8054.0
44,2015-02-20T23:30:53,16.0,10.0,NORTH,38.953537,-77.011528,64,2015-02-20T23:19:00,FORT TOTTEN,6949415.0,2015-02-20T22:45:00,6520.0
45,2015-02-20T23:30:50,22.0,10.0,NORTH,38.937702,-77.024452,70,2015-02-20T23:33:00,SILVER SPRING,6933190.0,2015-02-20T22:46:00,7215.0
46,2015-02-20T23:30:33,12.0,10.0,NORTH,38.949135,-77.036377,S4,2015-02-20T23:29:00,SILVER SPRNG,6930979.0,2015-02-20T22:47:00,5321.0
47,2015-02-20T23:09:10,-2.0,10.0,NORTH,38.864349,-77.068024,7A,2015-02-20T23:13:00,PENTAGON,6961650.0,2015-02-20T22:48:00,2630.0
48,2015-02-20T23:30:35,0.0,15.0,WEST,38.853561,-76.995972,W2,2015-02-20T23:49:00,ANACSTIA VIA WA OVRLK,7167999.0,2015-02-20T22:48:00,3050.0
49,2015-02-20T23:30:56,6.0,10.0,NORTH,38.941917,-77.0327,54,2015-02-20T23:30:00,14TH+COLORADO,6953774.0,2015-02-20T22:48:00,6526.0
50,2015-02-20T23:30:34,3.0,12.0,SOUTH,38.892776,-77.026024,S4,2015-02-20T23:26:00,FED TRIANGLE,6931151.0,2015-02-20T22:49:00,2148.0
51,2015-02-20T23:31:02,0.0,10.0,NORTH,38.885788,-76.895706,V12,2015-02-20T23:14:00,ADDISON RD STA,6964040.0,2015-02-20T22:50:00,7049.0
52,2015-02-20T23:31:04,4.0,14.0,EAST,38.933342,-76.99411,H4,2015-02-20T23:25:00,STA -BROOKLAND CUA STA,6947957.0,2015-02-20T22:50:00,2416.0
53,2015-02-20T23:30:51,-2.0,10.0,NORTH,38.936489,-76.960121,B2,2015-02-20T23:33:00,MOUNT RAINIER,6942971.0,2015-02-20T22:50:00,2344.0
54,2015-02-20T23:31:03,10.0,12.0,SOUTH,38.902885,-77.021942,70,2015-02-20T23:27:00,ARCHIVES,6933294.0,2015-02-20T22:50:00,7214.0
55,2015-02-20T23:31:01,-3.0,15.0,WEST,38.855995,-77.371918,1C,2015-02-20T23:36:00,WEST OX DIV (NO MALL),6938796.0,2015-02-20T22:50:00,6605.0
56,2015-02-20T23:30:42,3.0,15.0,WEST,39.039021,-77.049248,C4,2015-02-20T23:46:00,TWINBROOK STA,7156875.0,2015-02-20T22:50:00,7235.0
57,2015-02-20T23:30:34,6.0,12.0,SOUTH,38.877052,-76.978348,B2,2015-02-20T23:40:00,ANACOSTIA STA,6943072.0,2015-02-20T22:51:00,2335.0
58,2015-02-20T23:30:39,4.0,10.0,NORTH,39.085171,-77.149101,T2,2015-02-20T23:27:00,ROCKVILLE STA,6929662.0,2015-02-20T22:51:00,4216.0
59,2015-02-20T23:30:44,21.0,14.0,EAST,38.916977,-77.041489,96,2015-02-20T23:57:00,CAPITOL HTS STA,6944782.0,2015-02-20T22:51:00,2356.0
60,2015-02-20T23:31:03,-2.0,14.0,EAST,38.920006,-76.978989,E2,2015-02-20T23:38:00,IVY CITY,6963515.0,2015-02-20T22:53:00,7142.0
61,2015-02-20T23:30:34,2.0,14.0,EAST,38.993641,-77.032219,J2,2015-02-20T23:31:00,SILVR SPRNG STA,6944333.0,2015-02-20T22:53:00,7240.0
