,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
0,2015-02-20T22:55:34,0.0,10.0,NORTH,38.843266,-77.05426,25B,2015-02-20T17:40:00,BALLSTON,6946329.0,2015-02-20T16:32:00,2512.0
1,2015-02-20T22:38:46,0.0,15.0,WEST,38.872765,-76.932426,P99,2015-02-20T17:25:00,MINNESOTA AVE,6953498.0,2015-02-20T17:10:00,6108.0
2,2015-02-20T23:08:10,0.0,10.0,NORTH,38.87207,-76.932747,W4,2015-02-20T19:16:00,DEANWOOD STA,6969584.0,2015-02-20T18:21:00,6123.0
3,2015-02-20T23:08:10,14.0,10.0,NORTH,38.952599,-77.002281,80,2015-02-20T20:41:00,FORT TOTTEN STA,6966752.0,2015-02-20T19:41:00,2402.0
4,2015-02-20T23:07:52,0.0,15.0,WEST,38.922325,-76.969147,H2,2015-02-20T20:29:00,TENLEYTOWN AU-STA,6947855.0,2015-02-20T19:52:00,2403.0
5,2015-02-20T23:08:13,1.0,15.0,WEST,38.931057,-77.001144,H2,2015-02-20T20:59:00,TENLEYTOWN AU-STA,6947856.0,2015-02-20T20:22:00,2345.0
6,2015-02-20T23:08:05,2.0,17.0,LOOP,38.878666,-76.934311,U8,2015-02-20T21:16:00,MINN STA VIA CAPT+BENN,6949883.0,2015-02-20T20:26:00,6120.0
7,2015-02-20T23:07:56,1.0,17.0,LOOP,38.88625,-76.928192,U6,2015-02-20T22:33:00,MINNESOTA VIA HAYES,6938241.0,2015-02-20T21:31:00,6169.0
8,2015-02-20T23:07:57,0.0,10.0,NORTH,38.944077,-76.880928,83,2015-02-20T22:22:00,CHERRY HILL,6962533.0,2015-02-20T21:35:00,4281.0
9,2015-02-20T23:07:47,-5.0,10.0,NORTH,38.861767,-76.995193,SH99,2015-02-20T21:50:00,ANACOSTIA,6952084.0,2015-02-20T21:35:00,3054.0
10,2015-02-20T23:07:52,18.0,14.0,EAST,38.887836,-76.97699,D6,2015-02-20T22:50:00,STADIUM ARMRY,6956757.0,2015-02-20T21:45:00,2413.0
11,2015-02-20T23:08:02,44.0,15.0,WEST,38.921707,-77.2005,3T,2015-02-20T22:27:00,MCLEAN STATION,6934655.0,2015-02-20T21:45:00,3759.0
12,2015-02-20T23:08:14,4.0,17.0,LOOP,38.898323,-76.917969,U8,2015-02-20T22:36:00,MINN STA VIA CAPT+BENN,6949887.0,2015-02-20T21:46:00,6122.0
13,2015-02-20T23:07:54,15.0,14.0,EAST,38.83041,-77.114388,28A,2015-02-20T23:08:00,KING ST STA,6951302.0,2015-02-20T22:00:00,2677.0
14,2015-02-20T23:08:09,0.0,14.0,EAST,38.881996,-77.229744,1C,2015-02-20T22:52:00,DUNN LORING (VIA MALL),6938820.0,2015-02-20T22:00:00,7174.0
15,2015-02-20T23:07:48,1.0,14.0,EAST,38.858391,-77.051376,23A,2015-02-20T23:03:00,CRYSTAL CTY,6955875.0,2015-02-20T22:00:00,2623.0
16,2015-02-20T23:07:58,23.0,15.0,WEST,38.915855,-77.020958,96,2015-02-20T23:15:00,TENLEYTOWN STA,6944855.0,2015-02-20T22:03:00,2394.0
17,2015-02-20T23:08:04,0.0,15.0,WEST,38.877075,-77.270561,1A,2015-02-20T22:51:00,VIENNA (7 CORNERS),6938436.0,2015-02-20T22:05:00,6574.0
18,2015-02-20T23:08:03,-2.0,15.0,WEST,38.919922,-77.221962,28A,2015-02-20T23:10:00,TYSONS CORNER STA,6951267.0,2015-02-20T22:05:00,2577.0
